"source","Date","Treatment","Replicate","Response.Variable","Biomass","PercentCarbon","PercentCov","PercentCar","Respiration"
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","28","33",NA,NA,NA,NA,"0.97",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","34",NA,NA,NA,NA,"0.635",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","10","34",NA,NA,NA,NA,"0.98",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","35",NA,NA,NA,NA,"0.663333333",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","35",NA,NA,NA,NA,"1.08",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","36",NA,NA,NA,NA,"0.808",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","37",NA,NA,NA,NA,"0.57",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","10","37",NA,NA,NA,NA,"1.065",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","37",NA,NA,NA,NA,"0.865",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","38",NA,NA,NA,NA,"0.826666667",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","80","38",NA,NA,NA,NA,"0.95",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","39",NA,NA,NA,NA,"1",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","10","39",NA,NA,NA,NA,"0.95",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","80","39",NA,NA,NA,NA,"0.96",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","40",NA,NA,NA,NA,"0.69",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","40",NA,NA,NA,NA,"0.97",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","41",NA,NA,NA,NA,"0.75",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","41",NA,NA,NA,NA,"0.655",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","28","41",NA,NA,NA,NA,"1.265",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","10","42",NA,NA,NA,NA,"0.8",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","42",NA,NA,NA,NA,"0.946666667",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","43",NA,NA,NA,NA,"0.883333333",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","80","43",NA,NA,NA,NA,"0.92",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","44",NA,NA,NA,NA,"0.565",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","44",NA,NA,NA,NA,"0.9",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","80","44",NA,NA,NA,NA,"0.63",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","45",NA,NA,NA,NA,"0.82",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","45",NA,NA,NA,NA,"0.886666667",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","46",NA,NA,NA,NA,"0.81",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","46",NA,NA,NA,NA,"0.605",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","46",NA,NA,NA,NA,"1",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","47",NA,NA,NA,NA,"0.75",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","47",NA,NA,NA,NA,"0.88",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","28","47",NA,NA,NA,NA,"0.755",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","48",NA,NA,NA,NA,"0.61",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","28","48",NA,NA,NA,NA,"0.84",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","49",NA,NA,NA,NA,"0.97",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","49",NA,NA,NA,NA,"0.885",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","28","49",NA,NA,NA,NA,"0.71",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","50",NA,NA,NA,NA,"0.51",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","50",NA,NA,NA,NA,"0.7",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","50",NA,NA,NA,NA,"0.65",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","51",NA,NA,NA,NA,"0.62",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","51",NA,NA,NA,NA,"0.78",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","51",NA,NA,NA,NA,"0.8",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","3","52",NA,NA,NA,NA,"0.95",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","52",NA,NA,NA,NA,"0.83",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","80","52",NA,NA,NA,NA,"0.89",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","0","53",NA,NA,NA,NA,"0.69",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","10","53",NA,NA,NA,NA,"0.61",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","50","53",NA,NA,NA,NA,"1.12",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","6","54",NA,NA,NA,NA,"0.9",NA
"CDR_SoilBiomass_1982-2018_%C_processed.csv","2018","16","54",NA,NA,NA,NA,"0.66",NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_0","1",NA,NA,"5.78",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_0","1",NA,NA,"1.093",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_50","2",NA,NA,"6.214",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_50","2",NA,NA,"2.508",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_16","3",NA,NA,"2.86",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_16","3",NA,NA,"2.636",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_0","4",NA,NA,"3.544",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_0","4",NA,NA,"1.595",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_0","5",NA,NA,"3.694",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_0","5",NA,NA,"3.384",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_16","6",NA,NA,"6.238",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_16","6",NA,NA,"8.722",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_50","7",NA,NA,"3.73",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_50","7",NA,NA,"3.276",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_16","8",NA,NA,"3.964",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_16","8",NA,NA,"2.842",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","shaded_50","9",NA,NA,"3.215",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2000","unshaded_50","9",NA,NA,"2.43",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_0","1",NA,NA,"10.234",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_0","1",NA,NA,"7.092",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_50","2",NA,NA,"12.398",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_50","2",NA,NA,"7.272",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_16","3",NA,NA,"9.422",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_16","3",NA,NA,"6.542",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_0","4",NA,NA,"9.091",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_0","4",NA,NA,"5.171",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_0","5",NA,NA,"10.794",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_0","5",NA,NA,"6.7",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_16","6",NA,NA,"9.497",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_16","6",NA,NA,"10.991",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_50","7",NA,NA,"7.796",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_50","7",NA,NA,"9.918",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_16","8",NA,NA,"6.338",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_16","8",NA,NA,"10.308",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","shaded_50","9",NA,NA,"7.835",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/10/2002","unshaded_50","9",NA,NA,"8.531",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_0","1",NA,NA,"7.429",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_0","1",NA,NA,"1.986",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_50","2",NA,NA,"10.053",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_50","2",NA,NA,"2.381",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_16","3",NA,NA,"8.231",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_16","3",NA,NA,"5.513",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_0","4",NA,NA,"6.27",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_0","4",NA,NA,"3.287",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_0","5",NA,NA,"6.441",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_0","5",NA,NA,"4.941",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_16","6",NA,NA,"8.382",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_16","6",NA,NA,"7.021",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_50","7",NA,NA,"5.447",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_50","7",NA,NA,"4.879",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_16","8",NA,NA,"6.51",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_16","8",NA,NA,"4.522",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","shaded_50","9",NA,NA,"5.591",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/2/2003","unshaded_50","9",NA,NA,"3.678",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_0","1",NA,NA,"12.279",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_0","1",NA,NA,"5.525",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_50","2",NA,NA,"11.515",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_50","2",NA,NA,"6.648",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_16","3",NA,NA,"7.033",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_16","3",NA,NA,"8.57",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_0","4",NA,NA,"7.381",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_0","4",NA,NA,"5.389",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_0","5",NA,NA,"6.664",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_0","5",NA,NA,"7.595",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_16","6",NA,NA,"8.399",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_16","6",NA,NA,"8.959",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_50","7",NA,NA,"7.437",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_50","7",NA,NA,"7.17",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_16","8",NA,NA,"8.822",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_16","8",NA,NA,"8.944",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","shaded_50","9",NA,NA,"8.283",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","10/9/2001","unshaded_50","9",NA,NA,"7.141",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_0","1",NA,NA,"9.519",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_0","1",NA,NA,"5.445",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_50","2",NA,NA,"6.738",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_50","2",NA,NA,"3.872",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_16","3",NA,NA,"7.641",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_16","3",NA,NA,"5.708",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_0","4",NA,NA,"7.466",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_0","4",NA,NA,"4.549",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_0","5",NA,NA,"7.596",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_0","5",NA,NA,"7.25",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_16","6",NA,NA,"8.735",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_16","6",NA,NA,"8.218",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_50","7",NA,NA,"5.165",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_50","7",NA,NA,"5.876",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_16","8",NA,NA,"6.427",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_16","8",NA,NA,"6.27",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","shaded_50","9",NA,NA,"7.195",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/14/2003","unshaded_50","9",NA,NA,"4.378",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_0","1",NA,NA,"5.874",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_0","1",NA,NA,"3.011",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_50","2",NA,NA,"6.327",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_50","2",NA,NA,"2.677",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_16","3",NA,NA,"5.562",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_16","3",NA,NA,"4.477",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_0","4",NA,NA,"5.315",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_0","4",NA,NA,"3.633",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_0","5",NA,NA,"4.894",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_0","5",NA,NA,"3.898",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_16","6",NA,NA,"6.24",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_16","6",NA,NA,"6.238",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_50","7",NA,NA,"3.325",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_50","7",NA,NA,"3.346",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_16","8",NA,NA,"5.873",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_16","8",NA,NA,"4.323",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","shaded_50","9",NA,NA,"4.316",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/15/2004","unshaded_50","9",NA,NA,"2.743",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_0","1",NA,NA,"7.864",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_0","1",NA,NA,"4.859",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_50","2",NA,NA,"9.502",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_50","2",NA,NA,"6.972",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_16","3",NA,NA,"5.538",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_16","3",NA,NA,"4.887",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_0","4",NA,NA,"9.374",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_0","4",NA,NA,"7.076",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_0","5",NA,NA,"5.492",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_0","5",NA,NA,"5.704",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_16","6",NA,NA,"9.036",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_16","6",NA,NA,"8.947",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_50","7",NA,NA,"5.25",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_50","7",NA,NA,"4.875",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_16","8",NA,NA,"7.035",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_16","8",NA,NA,"8.329",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","shaded_50","9",NA,NA,"8.011",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/19/2002","unshaded_50","9",NA,NA,"7.94",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_0","1",NA,NA,"8.037",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_0","1",NA,NA,"7.157",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_50","2",NA,NA,"5.734",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_50","2",NA,NA,"5.454",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_16","3",NA,NA,"8.702",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_16","3",NA,NA,"5.854",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_0","4",NA,NA,"6.627",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_0","4",NA,NA,"5.179",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_0","5",NA,NA,"6.165",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_0","5",NA,NA,"5.283",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_16","6",NA,NA,"9.367",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_16","6",NA,NA,"7.776",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_50","7",NA,NA,"4.873",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_50","7",NA,NA,"7.365",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_16","8",NA,NA,"6.424",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_16","8",NA,NA,"7.037",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","shaded_50","9",NA,NA,"5.771",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/24/2001","unshaded_50","9",NA,NA,"9.088",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_0","1",NA,NA,"14.024",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_0","1",NA,NA,"7.329",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_50","2",NA,NA,"8.021",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_50","2",NA,NA,"8.765",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_16","3",NA,NA,"8.846",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_16","3",NA,NA,"7.657",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_0","4",NA,NA,"9.195",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_0","4",NA,NA,"7.394",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_0","5",NA,NA,"7.603",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_0","5",NA,NA,"9.04",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_16","6",NA,NA,"8.379",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_16","6",NA,NA,"8.305",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_50","7",NA,NA,"9.902",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_50","7",NA,NA,"8.579",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_16","8",NA,NA,"8.291",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_16","8",NA,NA,"7.085",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","shaded_50","9",NA,NA,"7.858",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/25/1999","unshaded_50","9",NA,NA,"7.83",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_0","1",NA,NA,"7.139",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","unshaded_0","1",NA,NA,"3.551",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_50","2",NA,NA,"8.579",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","unshaded_50","2",NA,NA,"4.4",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_16","3",NA,NA,"5.125",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","unshaded_16","3",NA,NA,"5.585",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_0","4",NA,NA,"4.466",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","unshaded_0","4",NA,NA,"4.583",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_0","5",NA,NA,"4.248",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","unshaded_0","5",NA,NA,"4.034",NA,NA,NA
"CDR_SoilCarbonFlux_1999-2005_processed.csv","4/29/2005","shaded_16","6",NA,NA,"4.017",NA,NA,NA
