"year","season","plot","quad","treatment","cover_sd","cover_mean","cover_sum","volume_sd","volume_mean","volume_sum","biomass.BM_sd","biomass.BM_mean","biomass.BM_sum","biomass.BIM_sd","biomass.BIM_mean","biomass.BIM_sum","MetStation_sd","MetStation_mean","MetStation_sum","season.precip_sd","season.precip_mean","season.precip_sum","GDD_sd","GDD_mean","GDD_sum","SPEI.comp_sd","SPEI.comp_mean","SPEI.comp_sum"
2013,"spring",17,1,"F",1.73373392806778,1.51666666666667,4.55,9.82965072285548,9.80333333333333,29.41,2.58978898149562,2.52188875533333,7.565666266,2.59417568860194,2.51863333333333,7.5559,0,40,120,0,12.608,37.824,0,1337.481927,4012.445781,0,-0.699342848,-2.098028544
2013,"spring",17,2,"F",NA,2.11,2.11,NA,10.86,10.86,NA,3.2494,3.2494,NA,3.2494,3.2494,NA,40,40,NA,12.608,12.608,NA,1337.481927,1337.481927,NA,-0.699342848,-0.699342848
2013,"spring",17,3,"F",NA,1.64,1.64,NA,8.52,8.52,NA,2.5256,2.5256,NA,2.5256,2.5256,NA,40,40,NA,12.608,12.608,NA,1337.481927,1337.481927,NA,-0.699342848,-0.699342848
2013,"spring",17,4,"F",0.608111831820431,1.43,2.86,2.71529003975634,7.92,15.84,1.56057050060856,1.7609100165,3.521820033,1.27873190309775,1.9602,3.9204,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",18,1,"C",6.22253967444162,4.5,9,33.9764808360136,24.225,48.45,9.40642937809029,7.05465,14.1093,9.40642937809029,7.05465,14.1093,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",18,2,"C",5.30330085889911,3.85,7.7,28.7085353161738,20.6,41.2,7.99080160215482,6.05365,12.1073,7.99080160215482,6.05365,12.1073,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",18,3,"C",4.1431670655832,2.56666666666667,7.7,23.6002648290226,14.15,42.45,6.33660867999069,4.00243333333333,12.0073,6.33660867999069,4.00243333333333,12.0073,0,40,120,0,12.608,37.824,0,1337.481927,4012.445781,0,-0.699342848,-2.098028544
2013,"spring",18,4,"C",3.71231060122937,3.125,6.25,20.5060966544099,16.5,33,6.05928003237414,4.570442,9.140884,5.80534667354156,4.75,9.5,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",19,1,"F",0.275,0.2875,1.15,1.24054759414274,1.1125,4.45,0.522109997597306,0.6088578325,2.43543133,0.510885781429339,0.59665,2.3866,0,40,160,0,12.608,50.432,0,1337.481927,5349.927708,0,-0.699342848,-2.797371392
2013,"spring",19,2,"F",0.617116952719121,1.01666666666667,3.05,4.99257782446437,8.71666666666667,26.15,0.609297748504963,1.04878547166667,3.146356415,0.578648217831871,1.4376,4.3128,0,40,120,0,12.608,37.824,0,1337.481927,4012.445781,0,-0.699342848,-2.098028544
2013,"spring",19,3,"F",0.282842712474619,0.3,0.6,2.9698484809835,2.4,4.8,0.441729606207236,0.71565,1.4313,0.441729606207236,0.71565,1.4313,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",19,4,"F",0.359513560244951,0.41,2.05,4.89880087368327,3.58,17.9,0.973368486327084,1.2926203804,6.463101902,1.26877538280028,1.450155,7.250775,0,40,200,0,12.608,63.04,0,1337.481927,6687.409635,0,-0.699342848,-3.49671424
2013,"spring",20,1,"C",0.744479684074723,0.84,4.2,10.2246271325658,7.59,37.95,3.9368013738313,3.39313,16.96565,3.9368013738313,3.39313,16.96565,0,40,200,0,12.608,63.04,0,1337.481927,6687.409635,0,-0.699342848,-3.49671424
2013,"spring",20,2,"C",0.353553390593274,0.5,1,1.4142135623731,2.25,4.5,0.679527491864395,0.9944984975,1.988996995,0.627734044998358,0.957875,1.91575,0,40,80,0,12.608,25.216,0,1337.481927,2674.963854,0,-0.699342848,-1.398685696
2013,"spring",20,3,"C",0.678847061813877,0.466666666666667,1.4,4.85618162757531,3.15,9.45,1.29349376013184,1.08535,3.25605,1.29349376013184,1.08535,3.25605,0,40,120,0,12.608,37.824,0,1337.481927,4012.445781,0,-0.699342848,-2.098028544
2013,"spring",20,4,"C",2.50416320021945,2.66666666666667,8,68.8686854334634,46.6666666666667,140,19.085741160506,13.7294166666667,41.18825,19.085741160506,13.7294166666667,41.18825,0,40,120,0,12.608,37.824,0,1337.481927,4012.445781,0,-0.699342848,-2.098028544
2014,"fall",1,1,"F",33.2171122709222,27.4714285714286,192.3,717.76009330947,497.778571428571,3484.45,47.974255233232,35.3555790342857,247.48905324,44.1546555191509,33.7816785714286,236.47175,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",1,2,"F",15.4110118329163,15.125,121,294.314090529027,288.94375,2311.55,30.1663537812482,25.59797228625,204.78377829,24.988736589651,21.7172125,173.7377,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",1,3,"F",13.4839410658259,14.9166666666667,89.5,355.22043918765,288.958333333333,1733.75,43.9955711132749,33.23177076,199.39062456,27.5416479216779,24.4389166666667,146.6335,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",1,4,"F",24.0322699718524,21.1,105.5,754.235175525512,491.2,2456,78.7199961920492,45.40853496,227.0426748,47.9544070164568,31.2274,156.137,0,40,200,0,179.84,899.2,0,4274.4025,21372.0125,0,0.729047548,3.64523774
2014,"fall",2,1,"C",7.92236646944526,9.49714285714286,66.48,139.196248957397,101.432857142857,710.03,23.12107679382,14.4118060057143,100.88264204,18.7989331994122,13.1662542857143,92.16378,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",2,2,"C",8.29421665981785,9.165,54.99,155.105421020672,114.515,687.09,25.972659972698,15.4030953483333,92.41857209,21.1117701691132,14.2624083333333,85.57445,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",2,3,"C",7.63289154471183,4.48666666666667,13.46,107.875414406311,62.5866666666667,187.76,22.3778727407079,12.9920736333333,38.9762209,18.5870532212837,10.8034333333333,32.4103,0,40,120,0,179.84,539.52,0,4274.4025,12823.2075,0,0.729047548,2.187142644
2014,"fall",2,4,"C",4.11831709734519,4.3875,35.1,40.1508116801071,36.5625,292.5,6.52704117446942,5.21012677,41.68101416,5.5396340648508,5.12474375,40.99795,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",3,1,"C",7.79529772790409,9.43333333333333,56.6,219.865110162269,177.133333333333,1062.8,24.7143325541322,17.8975313783333,107.38518827,14.9837135050583,13.4037166666667,80.4223,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",3,2,"C",7.06557971200288,7.75833333333333,46.55,134.500821558829,112.75,676.5,18.4832433426575,13.0188976446667,78.113385868,15.173751595318,11.1687916666667,67.01275,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",3,3,"C",5.5453970616565,5.4,43.2,138.96167444402,86.2125,689.7,15.5560720704169,10.08652476375,80.69219811,9.89418908634905,7.770525,62.1642,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",3,4,"C",5.58098209198982,5.06111111111111,45.55,97.4114398369674,75.8888888888889,683,14.5171208581026,9.80641983222222,88.25777849,10.7603393850984,7.73653333333333,69.6288,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",4,1,"F",10.2450663213359,15.31875,122.55,256.668457544386,326.11875,2608.95,32.3657315838344,29.019074705,232.15259764,23.3976883500883,23.706525,189.6522,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",4,2,"F",19.2265549869618,31.0416666666667,186.25,477.010440574068,671.541666666667,4029.25,40.6712083202958,45.3710461783333,272.22627707,25.8931750230635,38.48225,230.8935,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",4,3,"F",10.9836892058829,17.3642857142857,121.55,257.186266805468,310.95,2176.65,24.7820065706435,27.1877475342857,190.31423274,15.9622475484269,22.7896642857143,159.52765,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",4,4,"F",17.1833668190519,17.0142857142857,119.1,408.055635212371,340.485714285714,2383.4,30.5437892049921,28.9803248142857,202.8622737,23.666105971933,23.6031142857143,165.2218,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",5,1,"C",18.8452122251123,14.3928571428571,100.75,204.369915838902,171.05,1197.35,20.0010838870358,16.0164918257143,112.11544278,14.1079489910746,13.2743142857143,92.9202,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",5,2,"C",6.36957051703084,6.78571428571429,47.5,132.361517929387,106.285714285714,744,15.2292353248522,12.0829257142857,84.58048,9.98462027081556,9.47942857142857,66.356,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",5,3,"C",5.78045763553289,8.35714285714286,58.5,110.235232787068,103.178571428571,722.25,15.0127349192943,13.2488845228571,92.74219166,10.3009326548388,11.7048571428571,81.934,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",5,4,"C",8.29084406065482,9.78571428571429,68.5,166.266030376451,149.642857142857,1047.5,19.8839821335087,18.5498372271429,129.84886059,12.9095505892601,14.9215,104.4505,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",6,1,"F",38.4505364071816,22.125,132.75,1353.48916154385,646.708333333333,3880.25,83.0750435073309,43.2050057113333,259.230034268,74.1864029810495,37.8631666666667,227.179,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",6,2,"F",27.6634549735102,23.34375,186.75,612.569573308091,476.625,3813,41.7948668781567,34.61454947225,276.916395778,33.1534540163508,30.35,242.8,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",6,3,"F",29.9882268565516,25.125,150.75,638.94262261959,503.75,3022.5,47.8448197320386,41.2188525083333,247.31311505,36.4513289587693,34.6630416666667,207.97825,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",6,4,"F",23.7058361309334,25.3333333333333,152,436.3478448058,468.916666666667,2813.5,43.0885048639447,39.2022747833333,235.2136487,31.7329151323984,33.42,200.52,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",7,1,"C",15.7529573943011,15.82,158.2,297.968978670599,261.135,2611.35,25.4186950037695,24.0555283573,240.555283573,18.7715578287894,20.867125,208.67125,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",7,2,"C",28.903729780741,17.7142857142857,124,351.245517680263,238.642857142857,1670.5,28.6678418995312,19.2777686028571,134.94438022,33.7899717238445,20.6308214285714,144.41575,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",7,3,"C",39.0900626758259,31.46,157.3,868.460822374849,608.2,3041,57.045588263399,45.152523002,225.76261501,55.9297370530383,41.35062,206.7531,0,40,200,0,179.84,899.2,0,4274.4025,21372.0125,0,0.729047548,3.64523774
2014,"fall",7,4,"C",30.5691546217051,22.4285714285714,157,575.572541040658,386.5,2705.5,41.4658048362846,30.6793611914286,214.75552834,37.3902968180233,26.9285714285714,188.5,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",8,1,"F",25.0696543543074,20.6222222222222,185.6,427.859248500927,352.705555555556,3174.35,29.0561052753779,25.0228328282222,225.205495454,25.3600963755809,22.56245,203.06205,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",8,2,"F",19.1883288559925,20.5625,164.5,268.715595804507,343,2744,22.9841740906704,23.9962586695,191.970069356,18.8195790852619,22.073,176.584,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",8,3,"F",18.1607234162078,13.4333333333333,120.9,230.158540467218,153.283333333333,1379.55,17.5112056238284,12.7294433333333,114.56499,19.2151228475632,14.0129277777778,126.11635,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",8,4,"F",22.2229704735138,16.0416666666667,96.25,249.217124210998,157.25,943.5,23.9226333886717,16.797655,100.78593,26.6333071128365,18.6778333333333,112.067,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",9,1,"C",10.2634928613161,11.625,93,120.427141577684,128.125,1025,20.2721942276487,15.034505,120.27604,20.268896135987,15.765,126.12,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",9,2,"C",5.63288952886921,4.82777777777778,43.45,68.2033906781767,47.7333333333333,429.6,12.1001324257259,8.03407393922222,72.306665453,12.0148757072223,7.83786666666667,70.5408,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",9,3,"C",15.9733528102274,15.36,76.8,276.75470727704,188.56,942.8,50.6105632139295,28.5442848,142.721424,50.343662269962,29.01848,145.0924,0,40,200,0,179.84,899.2,0,4274.4025,21372.0125,0,0.729047548,3.64523774
2014,"fall",9,4,"C",9.5138526821232,10.5625,84.5,73.7671817152742,84.21875,673.75,11.5696236593892,10.59780125,84.78241,13.2452333841526,11.95896875,95.67175,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",10,1,"F",29.4127095157962,19.1041666666667,229.25,550.138913242498,325.375,3904.5,42.6150951334898,29.6293477383333,355.55217286,42.8220975756435,29.5155208333333,354.18625,0,40,480,0,179.84,2158.08,0,4274.4025,51292.83,0,0.729047548,8.748570576
2014,"fall",10,2,"F",32.2783477909126,22.0388888888889,198.35,785.788773745492,436.572222222222,3929.15,54.7410369604529,33.7131777777778,303.4186,50.1354744014662,31.8337777777778,286.504,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",10,3,"F",28.4180542183232,17.405,174.05,507.052770347098,300.105,3001.05,38.7628185157348,23.3830564,233.830564,38.3101465883735,23.71769,237.1769,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",10,4,"F",11.9311641750262,11.1875,89.5,133.687468693645,100.875,807,11.3790607084514,10.0731325,80.58506,12.9009026246713,11.2644375,90.1155,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",11,1,"F",23.1295574659661,18.3357142857143,128.35,316.409577281153,229.864285714286,1609.05,26.3096913295725,21.3321696457143,149.32518752,28.1792706719703,21.93725,153.56075,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",11,2,"F",31.5332029595614,19.27,192.7,1105.02806907537,496.33,4963.3,68.167114791701,34.940501,349.40501,59.0838382087091,32.152825,321.52825,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",11,3,"F",15.0216737355789,15.0772727272727,165.85,338.155241043895,276.886363636364,3045.75,34.1194477442023,27.0825687,297.9082557,25.2176861192741,23.6447954545455,260.09275,0,40,440,0,179.84,1978.24,0,4274.4025,47018.4275,0,0.729047548,8.019523028
2014,"fall",11,4,"F",15.6406135176594,11.2928571428571,158.1,261.412050850129,157.707142857143,2207.9,27.6904071104635,15.0094664285714,210.13253,27.5635702367054,15.6383428571429,218.9368,0,40,560,0,179.84,2517.76,0,4274.4025,59841.635,0,0.729047548,10.206665672
2014,"fall",12,1,"C",10.5944982352702,6.8375,54.7,166.609114289362,82.1625,657.3,30.1925753827464,14.30794625,114.46357,30.136403144239,14.44746875,115.57975,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",12,2,"C",16.8810174456399,12.4166666666667,111.75,329.450784555819,254.277777777778,2288.5,68.2208584473584,44.5977888888889,401.3801,67.7538836425838,45.6080555555556,410.4725,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",12,3,"C",5.18277060182207,4.38888888888889,39.5,65.2031014940581,54.2777777777778,488.5,19.986536030259,13.5227845904444,121.705061314,20.0648444514557,13.3641111111111,120.277,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",12,4,"C",1.28695376762338,2.25,20.25,8.33208323956927,14.1111111111111,127,3.03087705975828,3.05792949477778,27.521365453,2.00983329187053,2.65788888888889,23.921,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",13,1,"C",4.1993914903101,4.51,45.1,97.2443400238115,76.6,766,13.1415288201955,9.158981072,91.58981072,9.83106288653046,7.882765,78.82765,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",13,2,"C",5.50887163279983,5.76,57.6,133.406296286528,88.06,880.6,14.0571471819338,8.97169064,89.7169064,8.84012224493782,7.46739,74.6739,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",13,3,"C",10.6254475841555,6.43181818181818,70.75,248.643428884161,113.195454545455,1245.15,27.7302829008053,11.7997374990909,129.79711249,17.4952850432455,9.02210909090909,99.2432,0,40,440,0,179.84,1978.24,0,4274.4025,47018.4275,0,0.729047548,8.019523028
2014,"fall",13,4,"C",7.21261914979572,6.1,54.9,206.418351661808,106.844444444444,961.6,21.5111961958957,10.6995896477778,96.29630683,13.642940429099,8.03402222222222,72.3062,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",14,1,"F",15.8696053826174,7.18333333333333,64.65,450.675126892976,175.6,1580.4,48.5948083016418,18.4574683302222,166.117214972,30.5323656132149,12.2377055555556,110.13935,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",14,2,"F",26.505956877653,14.025,84.15,797.089520955248,366.441666666667,2198.65,83.1108664884365,36.8907099833333,221.3442599,51.7506238395804,24.060625,144.36375,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",14,3,"F",20.8250393013978,11.0357142857143,77.25,579.027544475999,276.385714285714,1934.7,64.7448110217274,29.2939634985714,205.05774449,40.3234891067214,19.6113785714286,137.27965,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",14,4,"F",19.6163048678049,10.7583333333333,64.55,610.965791186381,273.25,1639.5,61.4979723809881,27.2930160166667,163.7580961,38.3563432546908,17.8385666666667,107.0314,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",15,1,"C",8.85412871140324,6.46428571428571,45.25,227.837836023364,109.257142857143,764.8,27.2666874492399,13.5196812228571,94.63776856,17.0499939347671,9.77003571428571,68.39025,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",15,2,"C",9.44464133781691,4.8875,39.1,286.561670001914,113.225,905.8,29.4888268192026,12.1480792175,97.18463374,18.3510198918937,8.0524875,64.4199,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",15,3,"C",7.17347129890338,3.84285714285714,26.9,192.320687976644,82.8928571428571,580.25,22.0971458423879,10.4685353928571,73.27974775,13.8746051678572,6.99491428571429,48.9644,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",15,4,"C",4.73556704504278,4.21428571428571,29.5,128.615290137459,75.1428571428571,526,14.7941252808057,9.89386798614286,69.257075903,9.18100585431813,7.32889285714286,51.30225,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",16,1,"F",16.1193927127721,11.3125,90.5,452.982709185934,224.0625,1792.5,51.1905072397909,23.9330918875,191.4647351,31.7415921099975,17.01509375,136.12075,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",16,2,"F",11.3417370803594,9.38333333333333,84.45,185.977782797958,150.772222222222,1356.95,19.7032585859318,15.4821427522222,139.33928477,15.1402783184275,12.9488722222222,116.53985,0,40,360,0,179.84,1618.56,0,4274.4025,38469.6225,0,0.729047548,6.561427932
2014,"fall",16,3,"F",7.92214346896452,9.00714285714286,63.05,152.377565215331,145.671428571429,1019.7,25.0971282889919,18.4383208857143,129.0682462,19.6093612754215,14.5883,102.1181,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",16,4,"F",15.0037718472009,9.30625,74.45,300.784112704373,153.24375,1225.95,47.1624299822752,21.692839875,173.542719,29.3034762023752,15.19350625,121.54805,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",17,1,"F",17.79762975792,11.4625,45.85,549.972058949362,295.4375,1181.75,57.0428642193643,29.744870925,118.9794837,35.468519487944,19.302,77.208,0,40,160,0,179.84,719.36,0,4274.4025,17097.61,0,0.729047548,2.916190192
2014,"fall",17,2,"F",11.7416637094863,6.66666666666667,40,346.151508254213,158.166666666667,949,36.8763957339677,16.68052847,100.08317082,23.0654443522484,11.1123333333333,66.674,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",17,3,"F",16.3099854383749,9.5625,38.25,500.180217521645,260.75,1043,50.9024954005203,26.35664015,105.4265606,31.9412793210708,16.929,67.716,0,40,160,0,179.84,719.36,0,4274.4025,17097.61,0,0.729047548,2.916190192
2014,"fall",17,4,"F",12.1312269233852,9,36,380.662005590261,225.375,901.5,38.6373657509432,23.96792795,95.8717118,24.019775894042,15.968,63.872,0,40,160,0,179.84,719.36,0,4274.4025,17097.61,0,0.729047548,2.916190192
2014,"fall",18,1,"C",8.70265764005456,14.55,72.75,301.124535283992,216.83,1084.15,35.3138035314121,23.934811932,119.67405966,21.076100521847,17.69177,88.45885,0,40,200,0,179.84,899.2,0,4274.4025,21372.0125,0,0.729047548,3.64523774
2014,"fall",18,2,"C",11.0647375326605,15.9416666666667,95.65,292.277610757307,204.525,1227.15,37.942042056092,24.9800851833333,149.8805111,22.6710714504336,18.9345666666667,113.6074,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",18,3,"C",12.5669563879701,10.8625,86.9,343.744908468786,187.46875,1499.75,37.8630112040718,19.9249731875,159.3997855,23.4827792639476,15.033225,120.2658,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",18,4,"C",10.2910733393651,6.30714285714286,44.15,274.629260484541,117.678571428571,823.75,31.5079183478785,14.0488996042857,98.34229723,19.7984928925249,9.50990714285714,66.56935,0,40,280,0,179.84,1258.88,0,4274.4025,29920.8175,0,0.729047548,5.103332836
2014,"fall",19,1,"F",28.043856886864,13.4409090909091,147.85,471.908792083231,196.563636363636,2162.2,32.5129486122345,15.2068465084545,167.275311593,32.7628400273313,15.3466,168.8126,0,40,440,0,179.84,1978.24,0,4274.4025,47018.4275,0,0.729047548,8.019523028
2014,"fall",19,2,"F",7.452963616352,7.65,76.5,91.6883527378357,87.875,878.75,14.6337813858019,11.287186752,112.87186752,12.3399588828878,11.049505,110.49505,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",19,3,"F",13.0477339454447,6.135,61.35,106.79021022547,51.07,510.7,6.43572465887251,4.8706280874,48.706280874,8.98540638430666,5.613515,56.13515,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",19,4,"F",12.121862709813,8.22,82.2,107.518951301103,85.44,854.4,8.67339400858046,10.860798655,108.60798655,8.95969282531494,10.90368,109.0368,0,40,400,0,179.84,1798.4,0,4274.4025,42744.025,0,0.729047548,7.29047548
2014,"fall",20,1,"C",11.195460389521,8.31666666666667,99.8,141.716976472315,103.0375,1236.45,9.9068774793368,8.4638835,101.566602,10.689050972681,9.24782916666667,110.97395,0,40,480,0,179.84,2158.08,0,4274.4025,51292.83,0,0.729047548,8.748570576
2014,"fall",20,2,"C",23.7636364360901,15.9583333333333,95.75,224.891455299366,138.333333333333,830,21.8415448217739,16.2170880133333,97.30252808,27.7984783354533,18.1611666666667,108.967,0,40,240,0,179.84,1079.04,0,4274.4025,25646.415,0,0.729047548,4.374285288
2014,"fall",20,3,"C",9.77387187498237,10.45,83.6,109.332559521071,111.75,894,17.5123816171337,13.3709375,106.9675,17.3785725647943,13.6438125,109.1505,0,40,320,0,179.84,1438.72,0,4274.4025,34195.22,0,0.729047548,5.832380384
2014,"fall",20,4,"C",7.78210359502085,7.66818181818182,84.35,72.852803028373,82.8909090909091,911.8,14.6793733483561,12.11950826,133.31459086,14.5786126951669,11.9717772727273,131.68955,0,40,440,0,179.84,1978.24,0,4274.4025,47018.4275,0,0.729047548,8.019523028
2014,"spring",1,1,"F",NA,5.4,5.4,NA,70.85,70.85,NA,4.668692929,4.668692929,NA,5.7024,5.7024,NA,40,40,NA,14.141,14.141,NA,1426.64,1426.64,NA,-0.272234206,-0.272234206
2014,"spring",1,2,"F",4.86012602717255,3.8175,15.27,72.5240709465945,60.01,240.04,4.71129195531898,4.353406102,17.413624408,5.28028682434704,4.73644875,18.945795,0,40,160,0,14.141,56.564,0,1426.64,5706.56,0,-0.272234206,-1.088936824
2014,"spring",1,3,"F",6.39539156997704,5.65333333333333,16.96,106.729980011866,81.9566666666667,245.87,10.2998592502892,7.7039796,23.1119388,10.1384712477194,8.00081666666667,24.00245,0,40,120,0,14.141,42.423,0,1426.64,4279.92,0,-0.272234206,-0.816702618
2014,"spring",1,4,"F",NA,32.65,32.65,NA,572.15,572.15,NA,50.281,50.281,NA,50.281,50.281,NA,40,40,NA,14.141,14.141,NA,1426.64,1426.64,NA,-0.272234206,-0.272234206
2014,"spring",2,1,"C",3.53553390593274,3.2,6.4,18.2433549546129,15.7,31.4,5.87071267444801,4.6267792575,9.253558515,5.68428999260242,4.7586,9.5172,0,40,80,0,14.141,28.282,0,1426.64,2853.28,0,-0.272234206,-0.544468412
2014,"spring",2,2,"C",5.09116882454314,3.85,7.7,29.0974440458264,21.725,43.45,8.04691855938922,5.782969319,11.565938638,7.92595991032001,5.8685,11.737,0,40,80,0,14.141,28.282,0,1426.64,2853.28,0,-0.272234206,-0.544468412
2014,"spring",2,3,"C",3.48723864014686,2.63333333333333,7.9,23.4090260369798,18.15,54.45,5.57135679077069,3.75268026233333,11.258040787,5.49656720629643,3.85713333333333,11.5714,0,40,120,0,14.141,42.423,0,1426.64,4279.92,0,-0.272234206,-0.816702618
2014,"spring",2,4,"C",0.942875540946039,0.648571428571429,4.54,8.18901383678448,4.67857142857143,32.75,1.41719505613839,0.956794277428571,6.697559942,1.44151087320115,0.962087142857143,6.73461,0,40,280,0,14.141,98.987,0,1426.64,9986.48,0,-0.272234206,-1.905639442
