#,"Christian, R.R. 2009. End of Year Biomass for the 2nd UPC Inundation"
#,"Experiment  in Upper Phillips Creek marsh 1999-2010. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.169.24"
#,"(DOI: 10.6073/pasta/d4d1465334c1de8c108b0d3eae6fdccc)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-vcr.169.24
#,
#,For additional information about the data contact: Robert Christian
#,(christianr@ecu.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,transect,locationID,locationName,replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,b,Unidentified, ,0,1.42,0,1.42, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,c,Distichlis spicata,40662,2.85,2.85,0,5.7, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,c,Spartina patens,41271,11.48,1.53,0,13.01, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,a,Distichlis spicata,40662,7.7,3.71,0,11.41, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,a,Spartina patens,41271,19.22,15.07,0,34.29, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,a,Unidentified, ,0,1.23,0,1.23, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,b,Distichlis spicata,40662,17.34,7.44,0,24.78, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,b,Spartina patens,41271,5.23,2.85,0,8.08, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,c,Distichlis spicata,40662,4.74,1.77,0,6.51, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,c,Spartina patens,41271,24.01,12.82,0,36.83, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,5.38,1.36,0,6.74, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,35.46,9.35,0,44.81, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,19.42,3.89,0,23.31, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Spartina patens,41271,6,1.53,0,7.53, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,c,Distichlis spicata,40662,16.35,5.56,0,21.91, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,c,Spartina patens,41271,17.04,6.26,0,23.3, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,c,Unidentified, ,0,.76,0,.76, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,7.26,3.44,0,10.7, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Spartina patens,41271,14.33,10.21,0,24.54, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Unidentified, ,0,1.06,0,1.06, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,13.68,5.94,0,19.62, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Spartina patens,41271,11.43,5.44,0,16.87, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Unidentified, ,0,1.8,0,1.8, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,c,Distichlis spicata,40662,8.84,2.06,0,10.9, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,c,Spartina patens,41271,32.62,6.79,0,39.41, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,.95,.4,0,1.35, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,.11,.05,0,.16, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Spartina patens,41271,.07,0,0,.07, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,c,Distichlis spicata,40662,3.13,4.15,0,7.28, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,c,Spartina patens,41271,.83,.36,0,1.19, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,c,Unidentified, ,0,.27,0,.27, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,13.41,1.46,0,14.87, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Spartina patens,41271,6.53,1.53,0,8.06, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Unidentified, ,0,1.63,0,1.63, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,13.01,11.62,0,24.63, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Juncus roemerianus,39238,0,.02,0,.02, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Spartina patens,41271,5.33,3.53,0,8.86, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Unidentified, ,0,3.63,0,3.63, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,c,Distichlis spicata,40662,5.93,2.92,0,8.85, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,c,Spartina patens,41271,17.82,8.94,0,26.76, ,37.46,-75.833
2005, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,c,Unidentified, ,0,1.65,0,1.65, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Aster tenuifolius,35517,5.5,.01,0,5.51, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,11.72,1.57,0,13.29, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Spartina patens,41271,10.39,2.3,0,12.69, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Unidentified, ,0,.08,0,.08, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,c,Aster tenuifolius,35517,23.32,.01,0,23.33, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,c,Distichlis spicata,40662,.1,.01,0,.11, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,c,Spartina patens,41271,6.08,.47,0,6.55, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Aster tenuifolius,35517,2.23,.22,0,2.45, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Atriplex arenaria,20511,.01,0,0,.01, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,7.23,1.82,0,9.05, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Spartina patens,41271,4.23,2.82,0,7.05, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Unidentified, ,0,.9,0,.9, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Aster tenuifolius,35517,2.51,.39,0,2.9, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,16.76,3.08,0,19.84, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Spartina patens,41271,35.58,3.61,0,39.19, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Unidentified, ,0,1.11,0,1.11, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,c,Aster tenuifolius,35517,.66,.02,0,.68, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,c,Distichlis spicata,40662,11.82,.46,0,12.28, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,c,Spartina patens,41271,31.09,4.72,0,35.81, ,37.46,-75.833
2005, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,c,Unidentified, ,0,.73,0,.73, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Distichlis spicata,40662,10.56,61.92,0,72.48, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Spartina patens,41271,11.28,42.55,0,53.83, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,b,Distichlis spicata,40662,39.29,57.49,0,96.78, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,b,Spartina patens,41271,5.39,7.08,0,12.47, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,c,Distichlis spicata,40662,9.42,37.98,0,47.4, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,c,Spartina patens,41271,22.05,35.49,0,57.54, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,14.1,40.46,0,54.56, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,a,Spartina patens,41271,9.02,12.43,0,21.45, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,b,Distichlis spicata,40662,10.48,61.06,0,71.54, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,b,Spartina patens,41271,3.77,4.65,0,8.42, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,c,Distichlis spicata,40662,27.43,31.92,0,59.35, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,c,Spartina patens,41271,4.17,.81,0,4.98, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,17.27,41.35,0,58.62, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,a,Spartina patens,41271,10.1,34.44,0,44.54, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,23.61,44.31,0,67.92, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,b,Spartina patens,41271,8.52,21.28,0,29.8, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,c,Distichlis spicata,40662,21,35.63,0,56.63, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,c,Spartina patens,41271,13.58,21.48,0,35.06, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,a,Distichlis spicata,40662,26.79,44.48,0,71.27, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,a,Spartina patens,41271,3.84,16.77,0,20.61, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,b,Distichlis spicata,40662,30.37,64.9,0,95.27, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,b,Spartina alterniflora,41267,0,1.37,0,1.37, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,b,Spartina patens,41271,17.17,18.17,0,35.34, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,c,Distichlis spicata,40662,10.93,101.92,0,112.85, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,c,Spartina patens,41271,2.9,6.14,0,9.04, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,29.77,49.06,0,78.83, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,9.56,13.82,0,23.38, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,22.39,55.77,0,78.16, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,b,Spartina patens,41271,6.99,16.66,0,23.65, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,c,Distichlis spicata,40662,33.85,72.32,0,106.17, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,c,Spartina alterniflora,41267,0,1.75,0,1.75, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,c,Spartina patens,41271,12.11,11.14,0,23.25, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,22.35,18.56,0,40.91, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,a,Spartina patens,41271,12.23,38.2,0,50.43, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,22.84,32.55,0,55.39, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,b,Spartina patens,41271,17.46,3.37,0,20.83, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,c,Distichlis spicata,40662,23.74,65.7,0,89.44, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,c,Spartina patens,41271,6.36,16.67,0,23.03, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,20.2,29.96,0,50.16, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,a,Spartina patens,41271,11.86,2.81,0,14.67, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,a,Unidentified, ,0,29.06,0,29.06, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,31.82,42.58,0,74.4, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,b,Spartina patens,41271,12.61,16.94,0,29.55, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,b,Unidentified, ,0,39.53,0,39.53, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,c,Distichlis spicata,40662,28.02,47.72,0,75.74, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,c,Spartina patens,41271,4.95,3.99,0,8.94, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,c,Unidentified, ,0,25.65,0,25.65, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,35.46,23.8,0,59.26, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,a,Spartina patens,41271,19.7,9.05,0,28.75, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,a,Unidentified, ,0,12.45,0,12.45, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,13.18,9.29,0,22.47, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,b,Spartina patens,41271,29.26,13.12,0,42.38, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,b,Unidentified, ,0,69.25,0,69.25, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,c,Distichlis spicata,40662,65.42,72.42,0,137.84, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,c,Spartina patens,41271,11.32,21.72,0,33.04, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,c,Unidentified, ,0,38.6,0,38.6, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,a,Distichlis spicata,40662,11.44,43.54,0,54.98, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,a,Spartina patens,41271,7.49,14.68,0,22.17, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,b,Distichlis spicata,40662,3.37,11.9,0,15.27, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,b,Spartina patens,41271,8.8,20.03,0,28.83, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,b,Unidentified, ,0,15.92,0,15.92, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,c,Distichlis spicata,40662,23.11,19.51,0,42.62, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,c,Spartina patens,41271,13.33,5.4,0,18.73, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,c,Unidentified, ,0,11.84,0,11.84, ,37.46,-75.833
2006, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,19.99,45.25,0,65.24, ,37.46,-75.833
