Survey Year,Year planted,Species_Full,SPCODE,SR,Block,Plot,ID,Row,Col,Position ID,Height.cm,Diameter.mm,DBH.mm,Dead,Reproducing,Reproduction Count,Notes on survey
2016,2015,Quercus_alba,QUAL,5,1,30,QUAL-2015-1904,6,H,1904,9,3,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,1,30,QUAL-2015-1920,8,H,1920,19,4,,Yes,,,
2016,2015,Quercus_alba,QUAL,12,2,50,QUAL-2015-3009,1,A,3009,25,4.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,12,2,50,QUAL-2015-3030,3,F,3030,38,5,,Yes,,,
2016,2015,Quercus_alba,QUAL,12,2,50,QUAL-2015-3045,5,E,3045,17,4.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,1,5,QUAL-2015-307,7,C,307,27,5.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,5,QUAL-2015-317,8,E,317,,,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,1,5,QUAL-2015-319,8,G,319,17,4,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3268,1,D,3268,43,9,,No,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3284,3,D,3284,73.5,10.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3306,6,B,3306,29,5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3308,6,D,3308,36,5.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3309,6,E,3309,22,5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,54,QUAL-2015-3313,7,A,3313,12,3,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,2,58,QUAL-2015-3522,1,B,3522,32,3,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,2,58,QUAL-2015-3531,2,C,3531,7,0.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,2,58,QUAL-2015-3554,5,B,3554,20,7,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,2,58,QUAL-2015-3560,5,H,3560,33,4.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,1,2,62,QUAL-2015-3787,2,C,3787,20,5.5,,No,,,
2016,2015,Quercus_alba,QUAL,1,2,62,QUAL-2015-3817,6,A,3817,27,5.5,,No,,,
2016,2015,Quercus_alba,QUAL,1,2,62,QUAL-2015-3826,7,B,3826,15.5,3,,No,,,
2016,2015,Quercus_alba,QUAL,12,2,79,QUAL-2015-4876,2,D,4876,31,2,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,86,QUAL-2015-5320,1,H,5320,63.5,7.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,2,86,QUAL-2015-5371,8,C,5371,49.5,10.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,2,91,QUAL-2015-5649,3,A,5649,96,15,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,91,QUAL-2015-5690,8,B,5690,41,5.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,2,95,QUAL-2015-5787,4,C,5787,19,11.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,2,95,QUAL-2015-5813,7,E,5813,49,12.5,,No,,,
2016,2015,Quercus_alba,QUAL,12,3,99,QUAL-2015-5985,5,A,5985,85.5,11,,No,,,
2016,2015,Quercus_alba,QUAL,2,3,103,QUAL-2015-6227,3,C,6227,18,7,,No,,,
2016,2015,Quercus_alba,QUAL,2,3,103,QUAL-2015-6246,5,F,6246,51,8,,No,,,
2016,2015,Quercus_alba,QUAL,12,3,107,QUAL-2015-6472,1,H,6472,25,12,,No,,,
2016,2015,Quercus_alba,QUAL,12,3,107,QUAL-2015-6528,8,H,6528,40,4.5,,No,,,
2016,2015,Quercus_alba,QUAL,5,3,114,QUAL-2015-6856,1,H,6856,12,11,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,3,114,QUAL-2015-6863,2,G,6863,70,9.5,,No,,,
2016,2015,Quercus_alba,QUAL,5,3,114,QUAL-2015-6872,3,H,6872,65,9,,No,,,
2016,2015,Quercus_alba,QUAL,5,3,114,QUAL-2015-6912,8,H,6912,61,10.5,,No,,,
2016,2015,Quercus_alba,QUAL,12,3,128,QUAL-2015-7731,7,C,7731,46,8,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-785,3,A,785,19.5,3.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-793,4,A,793,29.5,4,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-796,4,D,796,39,7,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-802,5,B,802,,,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-809,6,A,809,12,3,,No,,,
2016,2015,Quercus_alba,QUAL,2,1,13,QUAL-2015-811,6,C,811,17,6,,No,,,
2016,2015,Quercus_alba,QUAL,1,3,136,QUAL-2015-8197,1,E,8197,55,9,,Yes,,,
2016,2015,Quercus_alba,QUAL,1,3,136,QUAL-2015-8200,1,H,8200,66,12.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,1,3,136,QUAL-2015-8226,5,B,8226,58,11.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,1,3,136,QUAL-2015-8249,8,A,8249,24,11,,No,,,
2016,2015,Quercus_alba,QUAL,12,1,14,QUAL-2015-840,1,H,840,24,4.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,3,139,QUAL-2015-8417,5,A,8417,61,9,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,3,139,QUAL-2015-8429,6,E,8429,19.5,2,,Yes,,,
2016,2015,Quercus_alba,QUAL,5,3,145,QUAL-2015-8822,7,F,8822,61,8.5,,No,,,
2016,2015,Quercus_alba,QUAL,2,3,146,QUAL-2015-8844,2,D,8844,35,5.5,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,3,146,QUAL-2015-8845,2,E,8845,68,7,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,3,146,QUAL-2015-8850,3,B,8850,51,4,,Yes,,,
2016,2015,Quercus_alba,QUAL,2,3,146,QUAL-2015-8879,6,G,8879,62,11,,No,,,
2016,2015,Quercus_alba,QUAL,12,1,14,QUAL-2015-894,8,F,894,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,19,QUAL-2016-1176,3,H,1176,34,8,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,19,QUAL-2016-1184,4,H,1184,39,7,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,19,QUAL-2016-1192,5,H,1192,49,11.7,,No,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1362,3,B,1362,23,5.5,,No,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1384,5,H,1384,33,4,,No,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1391,6,G,1391,25,5.5,,No,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1396,7,D,1396,33,7,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1401,8,A,1401,43,6,,No,,,
2016,2016,Quercus_alba,QUAL,1,1,22,QUAL-2016-1407,8,G,1407,40,8,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1627,4,C,1627,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1628,4,D,1628,36.5,14.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1648,6,H,1648,52.5,8.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1650,7,B,1650,55,6.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1651,7,C,1651,18.5,6.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,26,QUAL-2016-1659,8,C,1659,4,2,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,5,QUAL-2016-259,1,C,259,27.5,5,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,5,QUAL-2016-266,2,B,266,42.5,7.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,5,QUAL-2016-274,3,B,274,38,6,,No,,,
2016,2016,Quercus_alba,QUAL,2,1,5,QUAL-2016-290,5,B,290,51,10.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,1,5,QUAL-2016-291,5,C,291,53,8,,Yes,,,
2016,2016,Quercus_alba,QUAL,12,2,50,QUAL-2016-3065,8,A,3065,48,7.5,,No,,,
2016,2016,Quercus_alba,QUAL,5,2,58,QUAL-2016-3573,7,E,3573,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,2,58,QUAL-2016-3583,8,G,3583,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,2,62,QUAL-2016-3807,4,G,3807,12,2.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,12,2,65,QUAL-2016-3971,1,C,3971,42,5.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,12,2,65,QUAL-2016-3990,3,F,3990,30,5.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,12,2,65,QUAL-2016-4028,8,D,4028,47,8.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,2,91,QUAL-2016-5667,5,C,5667,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,2,91,QUAL-2016-5669,5,E,5669,21,3.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5770,2,B,5770,54,9.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5772,2,D,5772,22,6,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5781,3,E,5781,2,7.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5783,3,G,5783,36,8,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5789,4,E,5789,15.5,4,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5791,4,G,5791,30,4.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5800,5,H,5800,18,8,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5806,6,F,5806,43.5,9,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5815,7,G,5815,15,3,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5818,8,B,5818,45,7.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,2,95,QUAL-2016-5819,8,C,5819,24,4.5,,No,,,
2016,2016,Quercus_alba,QUAL,12,3,99,QUAL-2016-5956,1,D,5956,41,8.5,,No,,,
2016,2016,Quercus_alba,QUAL,12,3,99,QUAL-2016-5966,2,F,5966,14.5,7,,Yes,,,
2016,2016,Quercus_alba,QUAL,12,3,99,QUAL-2016-5990,5,F,5990,42.5,6.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,103,QUAL-2016-6238,4,F,6238,24,3.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,3,103,QUAL-2016-6261,7,E,6261,36.5,7,,No,,,
2016,2016,Quercus_alba,QUAL,12,3,107,QUAL-2016-6513,7,A,6513,28,5.5,,No,,,
2016,2016,Quercus_alba,QUAL,5,3,114,QUAL-2016-6865,3,A,6865,13,0.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,114,QUAL-2016-6876,4,D,6876,33,5.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,3,136,QUAL-2016-8194,1,B,8194,11,3,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,3,136,QUAL-2016-8203,2,C,8203,46,5,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,3,136,QUAL-2016-8243,7,C,8243,16,4,,Yes,,,
2016,2016,Quercus_alba,QUAL,1,3,136,QUAL-2016-8255,8,G,8255,35,7.5,,No,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8389,1,E,8389,5,2,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8392,1,H,8392,34,3.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8398,2,F,8398,25,3,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8414,4,F,8414,26.5,5.48,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8425,6,A,8425,24.5,4,,Yes,,,
2016,2016,Quercus_alba,QUAL,2,3,139,QUAL-2016-8426,6,B,8426,34.5,3.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8774,1,F,8774,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8789,3,E,8789,26.5,5,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8790,3,F,8790,23,4.5,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8806,5,F,8806,,,,Yes,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8814,6,F,8814,24,3.5,,No,,,
2016,2016,Quercus_alba,QUAL,5,3,145,QUAL-2016-8831,8,G,8831,17,2.5,,No,,,
2016,2016,Quercus_alba,QUAL,12,1,14,QUAL-2016-896,8,H,896,46.5,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1005,6,E,1005,54,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1007,6,G,1007,43,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1008,6,H,1008,31,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1011,7,C,1011,68,12.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1012,7,D,1012,29,5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1013,7,E,1013,57,11.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1014,7,F,1014,25,6.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1016,7,H,1016,40,7,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1019,8,C,1019,47.5,12,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1021,8,E,1021,33,4.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,16,QUEL-2013-1023,8,G,1023,56,12.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,17,QUEL-2013-1041,3,A,1041,54,9,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,17,QUEL-2013-1042,3,B,1042,30,8.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,17,QUEL-2013-1076,7,D,1076,52.5,10.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,17,QUEL-2013-1080,7,H,1080,59.5,9.7,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,1,QUEL-2013-12,2,D,12,44,8,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1283,1,C,1283,20,3.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1285,1,E,1285,51.5,10,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1287,1,G,1287,16,3,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1288,1,H,1288,20,4,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1292,2,D,1292,23,7,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1300,3,D,1300,66.5,14.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1323,6,C,1323,40,8,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1326,6,F,1326,42,6.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1330,7,B,1330,13,2.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1334,7,F,1334,24,5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1336,7,H,1336,37,6.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1339,8,C,1339,39,5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,21,QUEL-2013-1342,8,F,1342,43,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1473,1,A,1473,21,5.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1477,1,E,1477,45,8.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1481,2,A,1481,20,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1482,2,B,1482,44.5,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1487,2,G,1487,21,6,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1497,4,A,1497,12,4.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1501,4,E,1501,52,9.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1511,5,G,1511,62,11,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1516,6,D,1516,21,3.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1520,6,H,1520,26,6,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,24,QUEL-2013-1528,7,H,1528,39.5,10.6,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1872,2,H,1872,28,5.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1874,3,B,1874,66,11,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1875,3,C,1875,33,7,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1887,4,G,1887,24,6,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1896,5,H,1896,5,4.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1897,6,A,1897,31,6.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,1,QUEL-2013-19,3,C,19,24,6.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1908,7,D,1908,81,18,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1909,7,E,1909,80,17.3,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,30,QUEL-2013-1919,8,G,1919,48,8.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2186,2,B,2186,28,10,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2190,2,F,2190,32.5,7,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2194,3,B,2194,58,12.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2195,3,C,2195,17.5,3.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2202,4,B,2202,34,10,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2203,4,C,2203,42,8,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2209,5,A,2209,39,4.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2210,5,B,2210,49,8.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2211,5,C,2211,39,7.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2212,5,D,2212,47,5.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2215,5,G,2215,38,7.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2218,6,B,2218,38,10,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2219,6,C,2219,56.5,8,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2220,6,D,2220,33,6,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2224,6,H,2224,49.5,10.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,2,1,35,QUEL-2013-2226,7,B,2226,34,7.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,1,QUEL-2013-23,3,G,23,43,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,41,QUEL-2013-2565,1,E,2565,43,7,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,41,QUEL-2013-2569,2,A,2569,51,10,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,41,QUEL-2013-2584,3,H,2584,71,18,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,12,1,41,QUEL-2013-2613,7,E,2613,85.5,13.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,5,1,1,QUEL-2013-27,4,C,27,30.5,6.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2753,1,A,2753,69,9.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2754,1,B,2754,40.5,8.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2755,1,C,2755,39.5,4.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2759,1,G,2759,54.5,8.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2760,1,H,2760,40.5,8,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2761,2,A,2761,87,12.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2762,2,B,2762,98.5,13,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2763,2,C,2763,31,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2764,2,D,2764,59,13.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2765,2,E,2765,44,8,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2766,2,F,2766,37.5,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2767,2,G,2767,41,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2768,2,H,2768,51,6.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2769,3,A,2769,37,2.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2770,3,B,2770,54,10.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2771,3,C,2771,45,11.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2772,3,D,2772,51,9,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2774,3,F,2774,37,4,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2775,3,G,2775,70,18,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2776,3,H,2776,48.5,9.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2777,4,A,2777,,,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2778,4,B,2778,82.5,12,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2779,4,C,2779,63.5,12,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2780,4,D,2780,61.5,9,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2781,4,E,2781,5.5,0.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2782,4,F,2782,46,8.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2783,4,G,2783,62.5,13.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2784,4,H,2784,21,0.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2785,5,A,2785,88,11.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2786,5,B,2786,,,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2787,5,C,2787,48,9.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2788,5,D,2788,37,7.5,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2789,5,E,2789,58,13,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2791,5,G,2791,39,10.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2792,5,H,2792,39,6.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2793,6,A,2793,30,7,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2794,6,B,2794,13,2,,Yes,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2795,6,C,2795,85,13.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2797,6,E,2797,54,12,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2798,6,F,2798,58,10,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2799,6,G,2799,32,8.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2800,6,H,2800,65,5.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2801,7,A,2801,44,6.5,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2802,7,B,2802,41,11,,No,,,
2016,2013,Quercus_ellipsoidalis,QUEL,1,1,45,QUEL-2013-2803,7,C,2803,52,8,,No,,,
