date,plot,subplot,treatment,shelter,fertilized,taxa,cover,note_cover
9/29/2017,30,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,4,
9/29/2017,30,A,control_infra,infrastructure_control,no,Sorghastrum_nutans,25,
9/26/2018,01,A,control_NPK,none,yes,Amorpha_canescens,3,
9/26/2018,01,A,control_NPK,none,yes,Carex_sp.,20,
9/26/2018,01,A,control_NPK,none,yes,Comandra_umbellata,3,
9/26/2018,01,A,control_NPK,none,yes,Coreopsis_palmata,4,
9/26/2018,01,A,control_NPK,none,yes,Euthamia_graminifolia,4,
9/26/2018,01,A,control_NPK,none,yes,Helianthus_laetiflorus,5,
9/26/2018,01,A,control_NPK,none,yes,Poa_pratensis,15,
9/26/2018,01,A,control_NPK,none,yes,Quercus_macrocarpa,5,
9/26/2018,01,A,control_NPK,none,yes,Sorghastrum_nutans,50,
9/26/2018,01,A,control_NPK,none,yes,Stipa_spartea,12,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Amphicarpa_bracteata,3,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,80,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,10,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,2,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Helianthus_laetiflorus,3,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Leptoloma_cognatum,2,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,3,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,8,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Rosa_arkansana,7,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Rumex_acetosella,1,
9/26/2018,02,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,25,
9/26/2018,03,A,drought,drought,no,Amorpha_canescens,8,
9/26/2018,03,A,drought,drought,no,Andropogon_gerardi,8,
9/26/2018,03,A,drought,drought,no,Carex_sp.,8,
9/26/2018,03,A,drought,drought,no,Comandra_umbellata,5,
9/26/2018,03,A,drought,drought,no,Coreopsis_palmata,1,
9/26/2018,03,A,drought,drought,no,Euthamia_graminifolia,3,
9/26/2018,03,A,drought,drought,no,Lespedeza_capitata,2,
9/26/2018,03,A,drought,drought,no,Penstemon_gracilis,1,
9/26/2018,03,A,drought,drought,no,Poa_pratensis,5,
9/26/2018,03,A,drought,drought,no,Quercus_macrocarpa,15,
9/26/2018,03,A,drought,drought,no,Schizachyrium_scoparium,5,
9/26/2018,03,A,drought,drought,no,Sorghastrum_nutans,25,
9/26/2018,04,A,control,none,no,Andropogon_gerardi,15,
9/26/2018,04,A,control,none,no,Carex_sp.,5,
9/26/2018,04,A,control,none,no,Comandra_umbellata,4,
9/26/2018,04,A,control,none,no,Coreopsis_palmata,40,
9/26/2018,04,A,control,none,no,Euthamia_graminifolia,2,
9/26/2018,04,A,control,none,no,Poa_pratensis,5,
9/26/2018,04,A,control,none,no,Quercus_macrocarpa,6,
9/26/2018,04,A,control,none,no,Sorghastrum_nutans,10,
9/26/2018,04,A,control,none,no,Stipa_spartea,20,
9/26/2018,05,A,control_infra,infrastructure_control,no,Ambrosia_artemisiifolia_elatior,25,
9/26/2018,05,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,1,
9/26/2018,05,A,control_infra,infrastructure_control,no,Carex_sp.,15,
9/26/2018,05,A,control_infra,infrastructure_control,no,Poa_pratensis,5,
9/26/2018,05,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,30,
9/26/2018,05,A,control_infra,infrastructure_control,no,Sorghastrum_nutans,10,
9/26/2018,05,A,control_infra,infrastructure_control,no,unknown_grass1,10,
9/26/2018,06,A,drought_NPK,drought,yes,Amorpha_canescens,4,
9/26/2018,06,A,drought_NPK,drought,yes,Amphicarpa_bracteata,8,
9/26/2018,06,A,drought_NPK,drought,yes,Carex_sp.,10,
9/26/2018,06,A,drought_NPK,drought,yes,Comandra_umbellata,3,
9/26/2018,06,A,drought_NPK,drought,yes,Euthamia_graminifolia,25,
9/26/2018,06,A,drought_NPK,drought,yes,Leptoloma_cognatum,3,
9/26/2018,06,A,drought_NPK,drought,yes,Poa_pratensis,15,
9/26/2018,06,A,drought_NPK,drought,yes,Quercus_borealis-ellipsoidalis,5,
9/26/2018,06,A,drought_NPK,drought,yes,Schizachyrium_scoparium,8,
9/26/2018,06,A,drought_NPK,drought,yes,Sorghastrum_nutans,5,
9/26/2018,06,A,drought_NPK,drought,yes,Stipa_spartea,20,
9/26/2018,07,A,drought,drought,no,Amorpha_canescens,8,
9/26/2018,07,A,drought,drought,no,Andropogon_gerardi,8,
9/26/2018,07,A,drought,drought,no,Carex_sp.,55,
9/26/2018,07,A,drought,drought,no,Coreopsis_palmata,4,
9/26/2018,07,A,drought,drought,no,Euthamia_graminifolia,3,
9/26/2018,07,A,drought,drought,no,Lithospermum_canescens,3,
9/26/2018,07,A,drought,drought,no,Poa_pratensis,8,
9/26/2018,07,A,drought,drought,no,Quercus_borealis-ellipsoidalis,10,
9/26/2018,07,A,drought,drought,no,Schizachyrium_scoparium,5,
9/26/2018,08,A,control_NPK,none,yes,Ambrosia_coronopifolia,15,
9/26/2018,08,A,control_NPK,none,yes,Amphicarpa_bracteata,2,
9/26/2018,08,A,control_NPK,none,yes,Andropogon_gerardi,20,
9/26/2018,08,A,control_NPK,none,yes,Artemisia_ludoviciana,10,
9/26/2018,08,A,control_NPK,none,yes,Carex_sp.,50,
9/26/2018,08,A,control_NPK,none,yes,Coreopsis_palmata,3,
9/26/2018,08,A,control_NPK,none,yes,Euthamia_graminifolia,10,
9/26/2018,08,A,control_NPK,none,yes,Poa_pratensis,15,
9/26/2018,08,A,control_NPK,none,yes,Schizachyrium_scoparium,10,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_artemisiifolia_elatior,4,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,15,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,9,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,10,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,7,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,10,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,25,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,15,
9/26/2018,09,A,control_infra_NPK,infrastructure_control,yes,unknown_grass1,40,
9/26/2018,10,A,drought_NPK,drought,yes,Ambrosia_artemisiifolia_elatior,25,
9/26/2018,10,A,drought_NPK,drought,yes,Amorpha_canescens,8,
9/26/2018,10,A,drought_NPK,drought,yes,Andropogon_gerardi,20,
9/26/2018,10,A,drought_NPK,drought,yes,Artemisia_ludoviciana,7,
9/26/2018,10,A,drought_NPK,drought,yes,Carex_sp.,8,
9/26/2018,10,A,drought_NPK,drought,yes,Euthamia_graminifolia,4,
9/26/2018,10,A,drought_NPK,drought,yes,Leptoloma_cognatum,20,
9/26/2018,10,A,drought_NPK,drought,yes,Poa_pratensis,5,
9/26/2018,10,A,drought_NPK,drought,yes,Stipa_spartea,8,
9/27/2018,11,A,control_infra,infrastructure_control,no,Ambrosia_artemisiifolia_elatior,4,
9/27/2018,11,A,control_infra,infrastructure_control,no,Andropogon_gerardi,50,
9/27/2018,11,A,control_infra,infrastructure_control,no,Carex_sp.,8,
9/27/2018,11,A,control_infra,infrastructure_control,no,Comandra_umbellata,6,
9/27/2018,11,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,8,
9/27/2018,11,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,5,
9/27/2018,11,A,control_infra,infrastructure_control,no,Poa_pratensis,5,
9/27/2018,11,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,10,
9/27/2018,11,A,control_infra,infrastructure_control,no,Sorghastrum_nutans,15,
9/27/2018,11,A,control_infra,infrastructure_control,no,Stipa_spartea,15,
9/27/2018,11,A,control_infra,infrastructure_control,no,unknown_grass1,5,
9/27/2018,12,A,control,none,no,Ambrosia_artemisiifolia_elatior,2,
9/27/2018,12,A,control,none,no,Amphicarpa_bracteata,1,
9/27/2018,12,A,control,none,no,Andropogon_gerardi,10,
9/27/2018,12,A,control,none,no,Calamovilfa_longifolia,5,
9/27/2018,12,A,control,none,no,Carex_sp.,8,
9/27/2018,12,A,control,none,no,Comandra_umbellata,12,
9/27/2018,12,A,control,none,no,Euthamia_graminifolia,3,
9/27/2018,12,A,control,none,no,Poa_pratensis,3,
9/27/2018,12,A,control,none,no,Schizachyrium_scoparium,15,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,90,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,3,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,10,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,1,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Lathyrus_venosus,4,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Leptoloma_cognatum,2,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,8,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,3,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Panicum_virgatum,1,
9/27/2018,13,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,10,
9/27/2018,14,A,drought_NPK,drought,yes,Ambrosia_artemisiifolia_elatior,3,
9/27/2018,14,A,drought_NPK,drought,yes,Andropogon_gerardi,5,
9/27/2018,14,A,drought_NPK,drought,yes,Artemisia_ludoviciana,3,
9/27/2018,14,A,drought_NPK,drought,yes,Carex_sp.,15,
9/27/2018,14,A,drought_NPK,drought,yes,Comandra_umbellata,25,
9/27/2018,14,A,drought_NPK,drought,yes,Euthamia_graminifolia,3,
9/27/2018,14,A,drought_NPK,drought,yes,Muhlenbergia_racemosa,7,
9/27/2018,14,A,drought_NPK,drought,yes,Poa_pratensis,10,
9/27/2018,14,A,drought_NPK,drought,yes,Sorghastrum_nutans,30,
9/27/2018,14,A,drought_NPK,drought,yes,Stipa_spartea,10,
9/27/2018,15,A,drought,drought,no,Ambrosia_artemisiifolia_elatior,1,
9/27/2018,15,A,drought,drought,no,Andropogon_gerardi,2,
9/27/2018,15,A,drought,drought,no,Artemisia_ludoviciana,1,
9/27/2018,15,A,drought,drought,no,Carex_sp.,3,
9/27/2018,15,A,drought,drought,no,Coreopsis_palmata,15,
9/27/2018,15,A,drought,drought,no,Euthamia_graminifolia,8,
9/27/2018,15,A,drought,drought,no,Lathyrus_venosus,1,
9/27/2018,15,A,drought,drought,no,Poa_pratensis,4,
9/27/2018,15,A,drought,drought,no,Quercus_borealis-ellipsoidalis,30,
9/27/2018,15,A,drought,drought,no,Schizachyrium_scoparium,30,
9/27/2018,16,A,control_NPK,none,yes,Andropogon_gerardi,10,
9/27/2018,16,A,control_NPK,none,yes,Artemisia_ludoviciana,5,
9/27/2018,16,A,control_NPK,none,yes,Aster_azureus,5,
9/27/2018,16,A,control_NPK,none,yes,Carex_sp.,5,
9/27/2018,16,A,control_NPK,none,yes,Comandra_umbellata,30,
9/27/2018,16,A,control_NPK,none,yes,Euthamia_graminifolia,2,
9/27/2018,16,A,control_NPK,none,yes,Poa_pratensis,5,
9/27/2018,16,A,control_NPK,none,yes,Schizachyrium_scoparium,10,
9/27/2018,16,A,control_NPK,none,yes,Sorghastrum_nutans,40,
9/27/2018,16,A,control_NPK,none,yes,Stipa_spartea,10,
9/27/2018,17,A,control,none,no,Amorpha_canescens,3,
9/27/2018,17,A,control,none,no,Andropogon_gerardi,15,
9/27/2018,17,A,control,none,no,Aster_azureus,5,
9/27/2018,17,A,control,none,no,Carex_sp.,8,
9/27/2018,17,A,control,none,no,Comandra_umbellata,11,
9/27/2018,17,A,control,none,no,Lithospermum_canescens,5,
9/27/2018,17,A,control,none,no,Muhlenbergia_racemosa,5,
9/27/2018,17,A,control,none,no,Poa_pratensis,7,
9/27/2018,17,A,control,none,no,Schizachyrium_scoparium,10,
9/27/2018,17,A,control,none,no,Sorghastrum_nutans,25,
9/27/2018,18,A,control_infra,infrastructure_control,no,Andropogon_gerardi,10,
9/27/2018,18,A,control_infra,infrastructure_control,no,Aster_azureus,10,
9/27/2018,18,A,control_infra,infrastructure_control,no,Carex_sp.,8,
9/27/2018,18,A,control_infra,infrastructure_control,no,Comandra_umbellata,15,
9/27/2018,18,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,6,
9/27/2018,18,A,control_infra,infrastructure_control,no,Lathyrus_venosus,3,
9/27/2018,18,A,control_infra,infrastructure_control,no,Panicum_virgatum,2,
9/27/2018,18,A,control_infra,infrastructure_control,no,Poa_pratensis,3,
9/27/2018,18,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,45,
9/27/2018,19,A,control_NPK,none,yes,Artemisia_ludoviciana,1,
9/27/2018,19,A,control_NPK,none,yes,Aster_azureus,3,
9/27/2018,19,A,control_NPK,none,yes,Carex_sp.,5,
9/27/2018,19,A,control_NPK,none,yes,Comandra_umbellata,3,
9/27/2018,19,A,control_NPK,none,yes,Coreopsis_palmata,60,
9/27/2018,19,A,control_NPK,none,yes,Poa_pratensis,3,
9/27/2018,19,A,control_NPK,none,yes,Sorghastrum_nutans,45,
9/27/2018,20,A,drought_NPK,drought,yes,Andropogon_gerardi,60,
9/27/2018,20,A,drought_NPK,drought,yes,Aster_azureus,5,
9/27/2018,20,A,drought_NPK,drought,yes,Carex_sp.,8,
9/27/2018,20,A,drought_NPK,drought,yes,Comandra_umbellata,15,
9/27/2018,20,A,drought_NPK,drought,yes,Coreopsis_palmata,2,
9/27/2018,20,A,drought_NPK,drought,yes,Lithospermum_canescens,12,
9/27/2018,20,A,drought_NPK,drought,yes,Panicum_oligosanthes,2,
9/27/2018,20,A,drought_NPK,drought,yes,Poa_pratensis,10,
9/27/2018,20,A,drought_NPK,drought,yes,Stipa_spartea,8,
9/27/2018,21,A,drought,drought,no,Ambrosia_artemisiifolia_elatior,2,
9/27/2018,21,A,drought,drought,no,Amorpha_canescens,5,
9/27/2018,21,A,drought,drought,no,Andropogon_gerardi,6,
9/27/2018,21,A,drought,drought,no,Carex_sp.,4,
9/27/2018,21,A,drought,drought,no,Comandra_umbellata,8,
9/27/2018,21,A,drought,drought,no,Euthamia_graminifolia,2,
9/27/2018,21,A,drought,drought,no,Lathyrus_venosus,8,
9/27/2018,21,A,drought,drought,no,Lithospermum_canescens,5,
9/27/2018,21,A,drought,drought,no,Panicum_praecocious,4,
9/27/2018,21,A,drought,drought,no,Poa_pratensis,5,
9/27/2018,21,A,drought,drought,no,Schizachyrium_scoparium,25,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_coronopifolia,2,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,20,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,8,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Comandra_umbellata,15,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Fragaria_sp.,4,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Lathyrus_venosus,3,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,10,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,25,
9/27/2018,22,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,40,
9/27/2018,23,A,control_infra,infrastructure_control,no,Andropogon_gerardi,10,
9/27/2018,23,A,control_infra,infrastructure_control,no,Carex_sp.,10,
9/27/2018,23,A,control_infra,infrastructure_control,no,Comandra_umbellata,20,
9/27/2018,23,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,5,
9/27/2018,23,A,control_infra,infrastructure_control,no,Poa_pratensis,8,
9/27/2018,23,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,35,
9/27/2018,23,A,control_infra,infrastructure_control,no,Stipa_spartea,17,
9/27/2018,24,A,control,none,no,Amorpha_canescens,3,
9/27/2018,24,A,control,none,no,Aster_azureus,8,
9/27/2018,24,A,control,none,no,Carex_sp.,6,
9/27/2018,24,A,control,none,no,Comandra_umbellata,10,
9/27/2018,24,A,control,none,no,Lathyrus_venosus,7,
9/27/2018,24,A,control,none,no,Lithospermum_canescens,2,
9/27/2018,24,A,control,none,no,Panicum_praecocious,3,
9/27/2018,24,A,control,none,no,Poa_pratensis,5,
9/27/2018,24,A,control,none,no,Schizachyrium_scoparium,8,
9/27/2018,24,A,control,none,no,Solidago_missouriensis,6,
9/27/2018,24,A,control,none,no,Sorghastrum_nutans,5,
9/27/2018,25,A,control,none,no,Calamovilfa_longifolia,2,
9/27/2018,25,A,control,none,no,Carex_sp.,4,
9/27/2018,25,A,control,none,no,Comandra_umbellata,7,
9/27/2018,25,A,control,none,no,Euthamia_graminifolia,2,
9/27/2018,25,A,control,none,no,Lathyrus_venosus,5,
9/27/2018,25,A,control,none,no,Lithospermum_canescens,2,
9/27/2018,25,A,control,none,no,Poa_pratensis,5,
9/27/2018,25,A,control,none,no,Schizachyrium_scoparium,12,
9/27/2018,25,A,control,none,no,Sorghastrum_nutans,10,
9/27/2018,25,A,control,none,no,Stipa_spartea,8,
9/27/2018,26,A,drought_NPK,drought,yes,Carex_sp.,3,
9/27/2018,26,A,drought_NPK,drought,yes,Comandra_umbellata,2,
9/27/2018,26,A,drought_NPK,drought,yes,Euthamia_graminifolia,2,
9/27/2018,26,A,drought_NPK,drought,yes,Leptoloma_cognatum,1,
9/27/2018,26,A,drought_NPK,drought,yes,Panicum_praecocious,3,
9/27/2018,26,A,drought_NPK,drought,yes,Poa_pratensis,15,
9/27/2018,26,A,drought_NPK,drought,yes,Schizachyrium_scoparium,70,
9/27/2018,26,A,drought_NPK,drought,yes,Sorghastrum_nutans,15,
9/27/2018,26,A,drought_NPK,drought,yes,Viola_pedatifida,2,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_artemisiifolia_elatior,1,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,50,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,5,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Comandra_umbellata,2,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Leptoloma_cognatum,5,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,10,
9/27/2018,27,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,50,
9/27/2018,28,A,drought,drought,no,Amorpha_canescens,6,
9/27/2018,28,A,drought,drought,no,Andropogon_gerardi,20,
9/27/2018,28,A,drought,drought,no,Calamovilfa_longifolia,5,
9/27/2018,28,A,drought,drought,no,Carex_sp.,5,
9/27/2018,28,A,drought,drought,no,Comandra_umbellata,7,
9/27/2018,28,A,drought,drought,no,Helianthemum_bicknellii,4,
9/27/2018,28,A,drought,drought,no,Lithospermum_canescens,5,
9/27/2018,28,A,drought,drought,no,Poa_pratensis,6,
9/27/2018,28,A,drought,drought,no,Rosa_arkansana,3,
9/27/2018,28,A,drought,drought,no,Schizachyrium_scoparium,20,
9/27/2018,29,A,control_NPK,none,yes,Amorpha_canescens,2,
9/27/2018,29,A,control_NPK,none,yes,Andropogon_gerardi,75,
9/27/2018,29,A,control_NPK,none,yes,Artemisia_ludoviciana,2,
9/27/2018,29,A,control_NPK,none,yes,Calamovilfa_longifolia,5,
9/27/2018,29,A,control_NPK,none,yes,Carex_sp.,10,
9/27/2018,29,A,control_NPK,none,yes,Comandra_umbellata,3,
9/27/2018,29,A,control_NPK,none,yes,Leptoloma_cognatum,5,
9/27/2018,29,A,control_NPK,none,yes,Panicum_praecocious,3,
9/27/2018,29,A,control_NPK,none,yes,Poa_pratensis,15,
9/27/2018,30,A,control_infra,infrastructure_control,no,Ambrosia_artemisiifolia_elatior,1,
9/27/2018,30,A,control_infra,infrastructure_control,no,Amorpha_canescens,1,
9/27/2018,30,A,control_infra,infrastructure_control,no,Andropogon_gerardi,10,
9/27/2018,30,A,control_infra,infrastructure_control,no,Calamovilfa_longifolia,8,
9/27/2018,30,A,control_infra,infrastructure_control,no,Carex_sp.,10,
9/27/2018,30,A,control_infra,infrastructure_control,no,Comandra_umbellata,2,
9/27/2018,30,A,control_infra,infrastructure_control,no,Coreopsis_palmata,15,
9/27/2018,30,A,control_infra,infrastructure_control,no,Lathyrus_venosus,5,
9/27/2018,30,A,control_infra,infrastructure_control,no,Leptoloma_cognatum,2,
9/27/2018,30,A,control_infra,infrastructure_control,no,Poa_pratensis,8,
9/9/2019,01,A,control_NPK,none,yes,Amorpha_canescens,6,
9/9/2019,01,A,control_NPK,none,yes,Amphicarpa_bracteata,4,
9/9/2019,01,A,control_NPK,none,yes,Carex_sp.,20,
9/9/2019,01,A,control_NPK,none,yes,Comandra_umbellata,2,
9/9/2019,01,A,control_NPK,none,yes,Coreopsis_palmata,5,
9/9/2019,01,A,control_NPK,none,yes,Cyperus_sp.,8,
9/9/2019,01,A,control_NPK,none,yes,Cyperus_sp.,5,
9/9/2019,01,A,control_NPK,none,yes,Helianthus_laetiflorus,5,
9/9/2019,01,A,control_NPK,none,yes,Litter,24,
9/9/2019,01,A,control_NPK,none,yes,Panicum_oligosanthes,1,
9/9/2019,01,A,control_NPK,none,yes,Poa_pratensis,5,
9/9/2019,01,A,control_NPK,none,yes,Quercus_macrocarpa,5,
9/9/2019,01,A,control_NPK,none,yes,Stipa_spartea,10,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Amphicarpa_bracteata,3,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,85,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,20,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Comandra_umbellata,6,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Coreopsis_palmata,3,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Cyperus_sp.,4,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Cyperus_sp.,5,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Helianthus_laetiflorus,1,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,7,
9/9/2019,02,A,control_infra_NPK,infrastructure_control,yes,Rosa_arkansana,3,
9/9/2019,03,A,drought,drought,no,Ambrosia_coronopifolia,1,
9/9/2019,03,A,drought,drought,no,Amorpha_canescens,2,
9/9/2019,03,A,drought,drought,no,Aster_azureus,1,
9/9/2019,03,A,drought,drought,no,Bare_ground,5,
9/9/2019,03,A,drought,drought,no,Carex_sp.,6,
9/9/2019,03,A,drought,drought,no,Comandra_umbellata,5,
9/9/2019,03,A,drought,drought,no,Coreopsis_palmata,3,
9/9/2019,03,A,drought,drought,no,Cyperus_sp.,2,
9/9/2019,03,A,drought,drought,no,Lathyrus_venosus,2,
9/9/2019,03,A,drought,drought,no,Litter,50,
9/9/2019,03,A,drought,drought,no,Poa_pratensis,2,
9/9/2019,03,A,drought,drought,no,Quercus_elipsoidalis,18,grub
9/9/2019,03,A,drought,drought,no,Stipa_spartea,3,
9/9/2019,04,A,control,none,no,Andropogon_gerardi,5,
9/9/2019,04,A,control,none,no,Campanula_rotundifolia,1,
9/9/2019,04,A,control,none,no,Carex_sp.,7,
9/9/2019,04,A,control,none,no,Comandra_umbellata,1,
9/9/2019,04,A,control,none,no,Coreopsis_palmata,20,
9/9/2019,04,A,control,none,no,Lathyrus_venosus,3,
9/9/2019,04,A,control,none,no,Litter,43,
9/9/2019,04,A,control,none,no,Panicum_oligosanthes,2,
9/9/2019,04,A,control,none,no,Poa_pratensis,3,
9/9/2019,04,A,control,none,no,Quercus_macrocarpa,5,
9/9/2019,04,A,control,none,no,Stipa_spartea,10,
9/9/2019,05,A,control_infra,infrastructure_control,no,Ambrosia_coronopifolia,17,
9/9/2019,05,A,control_infra,infrastructure_control,no,Amphicarpa_bracteata,3,
9/9/2019,05,A,control_infra,infrastructure_control,no,Andropogon_gerardi,4,
9/9/2019,05,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,4,
9/9/2019,05,A,control_infra,infrastructure_control,no,Bare_ground,5,
9/9/2019,05,A,control_infra,infrastructure_control,no,Carex_sp.,15,
9/9/2019,05,A,control_infra,infrastructure_control,no,Cyperus_sp.,3,
9/9/2019,05,A,control_infra,infrastructure_control,no,Gopher_mounds,10,
9/9/2019,05,A,control_infra,infrastructure_control,no,Helianthus_laetiflorus,1,
9/9/2019,05,A,control_infra,infrastructure_control,no,Lathyrus_venosus,2,
9/9/2019,05,A,control_infra,infrastructure_control,no,Lithospermum_canescens,1,
9/9/2019,05,A,control_infra,infrastructure_control,no,Litter,25,
9/9/2019,05,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,1,
9/9/2019,05,A,control_infra,infrastructure_control,no,Poa_pratensis,3,
9/9/2019,05,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,10,
9/9/2019,05,A,control_infra,infrastructure_control,no,Sorghastrum_nutans,5,
9/9/2019,06,A,drought_NPK,drought,yes,Amorpha_canescens,5,
9/9/2019,06,A,drought_NPK,drought,yes,Amphicarpa_bracteata,3,
9/9/2019,06,A,drought_NPK,drought,yes,Andropogon_gerardi,5,
9/9/2019,06,A,drought_NPK,drought,yes,Bare_ground,12,
9/9/2019,06,A,drought_NPK,drought,yes,Carex_sp.,8,
9/9/2019,06,A,drought_NPK,drought,yes,Comandra_umbellata,7,
9/9/2019,06,A,drought_NPK,drought,yes,Euthamia_graminifolia,15,
9/9/2019,06,A,drought_NPK,drought,yes,Litter,35,
9/9/2019,06,A,drought_NPK,drought,yes,Poa_pratensis,3,
9/9/2019,06,A,drought_NPK,drought,yes,Stipa_spartea,7,
9/9/2019,07,A,drought,drought,no,Ambrosia_coronopifolia,3,
9/9/2019,07,A,drought,drought,no,Andropogon_gerardi,8,
9/9/2019,07,A,drought,drought,no,Bare_ground,20,
9/9/2019,07,A,drought,drought,no,Carex_sp.,20,
9/9/2019,07,A,drought,drought,no,Comandra_umbellata,3,
9/9/2019,07,A,drought,drought,no,Coreopsis_palmata,4,
9/9/2019,07,A,drought,drought,no,Cyperus_sp.,2,
9/9/2019,07,A,drought,drought,no,Euthamia_graminifolia,5,
9/9/2019,07,A,drought,drought,no,Lathyrus_venosus,2,
9/9/2019,07,A,drought,drought,no,Lithospermum_caroliniense,3,
9/9/2019,07,A,drought,drought,no,Litter,25,
9/9/2019,07,A,drought,drought,no,Panicum_oligosanthes,2,
9/9/2019,07,A,drought,drought,no,Quercus_borealis-ellipsoidalis,10,
9/9/2019,08,A,control_NPK,none,yes,Ambrosia_coronopifolia,6,
9/9/2019,08,A,control_NPK,none,yes,Amphicarpa_bracteata,2,
9/9/2019,08,A,control_NPK,none,yes,Andropogon_gerardi,8,
9/9/2019,08,A,control_NPK,none,yes,Artemisia_ludoviciana,12,
9/9/2019,08,A,control_NPK,none,yes,Bare_ground,10,
9/9/2019,08,A,control_NPK,none,yes,Carex_sp.,25,
9/9/2019,08,A,control_NPK,none,yes,Coreopsis_palmata,5,
9/9/2019,08,A,control_NPK,none,yes,Euthamia_graminifolia,5,
