START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,TAG,SPECIES,HEIGHT,DIAMETER,LESSTHAN10CM,COMMENTS,DEAD__ALIVE_NOTFOUND,NEW,Plant life form
2010-08-20,B,4,3,3,176,HIRRUG,,,,,D,,T
2010-08-20,B,4,3,3,179,PALRIP,,,,,D,,S
2010-08-20,B,4,3,3,182,RHEPOR,15,0.2,,,A,,T
2010-08-20,B,4,3,3,191,GUEVAL,15,0.35,,,A,,T
2010-08-20,B,4,3,3,204,HIRRUG,,,,TCOG,D,,T
2010-08-20,B,4,3,3,205,TETBAL,,,,,D,,T
2010-08-20,B,4,3,3,206,GUEVAL,,,,,D,,T
2010-08-20,B,4,3,3,207,RHEPOR,,,,,D,,T
2010-08-20,B,4,3,3,208,RHEPOR,,,,TCOG,D,,T
2010-08-20,B,4,3,3,209,TETBAL,16,0.44,,,A,,T
2010-08-20,B,4,3,3,210,HIRRUG,13,0.11,,,A,,T
2010-08-20,B,4,3,3,211,CALCAL,,,,,NF,,T
2010-08-20,B,4,3,3,220,TETBAL,18,0.35,,,A,,T
2010-08-20,B,4,3,3,221,PREMON,12,0.3,,,A,,T
2010-08-20,B,4,3,3,222,DACEXC,,,,,NF,,T
2010-08-20,B,4,3,3,223,DACEXC,,,,TCOG,D,,T
2010-08-20,B,4,3,3,224,SECVIR,,,,,NF,,V
2010-08-20,B,4,3,3,225,HIRRUG,17,0.18,,,A,,T
2010-08-20,B,4,3,3,226,TETBAL,,,,TCOG,D,,T
2010-08-20,B,4,3,3,229,TETBAL,14,0.25,,,A,NEW,T
2010-08-20,B,4,4,1,,HIRRUG,,,1,,A,,T
2010-08-20,B,4,4,1,,IXOFER,,,2,,A,,T
2010-08-20,B,4,4,1,,RHEPOR,,,50,,A,,T
2010-08-20,B,4,4,1,,ORCHID,,,,,D,,O
2010-08-20,B,4,4,1,1,ROUSUR,32,0.59,,,A,,V
2010-08-20,B,4,4,1,8,BUCTET,60,1.42,,,A,,T
2010-08-20,B,4,4,1,80,ALCLAT,,,,,D,,T
2010-08-20,B,4,4,1,89,MICRAC,25,0.55,,BROKEN,A,,S
2010-08-20,B,4,4,1,90,PALRIP,32,0.85,,DYING,A,,S
2010-08-20,B,4,4,1,94,IXOFER,10,0.25,,,A,,T
2010-08-20,B,4,4,1,95,IXOFER,11,0.25,,,A,,T
2010-08-20,B,4,4,1,96,LAEPRO,,,,,D,,T
2010-08-20,B,4,4,1,97,MICPRA,59,0.58,,,A,,S
2010-08-20,B,4,4,1,98,HOMRAC,37,0.45,,,A,,T
2010-08-20,B,4,4,1,100,PSYBER,,,,,D,,S
2010-08-20,B,4,4,1,103,RHEPOR,,,,,D,,T
2010-08-20,B,4,4,1,165,DACEXC,,,,,D,,T
2010-08-20,B,4,4,1,166,IXOFER,11,0.28,,,A,,T
2010-08-20,B,4,4,1,167,MICRAC,17,0.24,,,A,,S
2010-08-20,B,4,4,1,170,IXOFER,13,0.3,,,A,,T
2010-08-20,B,4,4,1,179,SECVIR,21,0.2,,,A,,V
2010-08-20,B,4,4,1,180,TETBAL,,,,,D,,T
2010-08-20,B,4,4,1,181,IXOFER,,,,,D,,T
2010-08-20,B,4,4,1,182,IXOFER,,,,,D,,T
2010-08-20,B,4,4,1,192,IXOFER,13,0.27,,,A,,T
2010-08-20,B,4,4,1,193,DRYGLA,11,0.32,,,A,,T
2010-08-20,B,4,4,1,194,DACEXC,20,0.29,,DYING,A,,T
2010-08-20,B,4,4,1,195,DACEXC,21,0.3,,DYING,A,,T
2010-08-20,B,4,4,1,198,DACEXC,22,0.27,,,A,NEW,T
2010-08-20,B,4,4,2,,CASARB,,,1,,A,,T
2010-08-20,B,4,4,2,,CORBOR,,,1,,A,,T
2010-08-20,B,4,4,2,,DRYGLA,,,1,,A,,T
2010-08-20,B,4,4,2,,HIRRUG,,,1,,A,,T
2010-08-20,B,4,4,2,,RHEPOR,,,30,,A,,T
2010-08-20,B,4,4,2,,SECVIR,,,2,,A,,V
2010-08-20,B,4,4,2,20,HETLAU,55,0.58,,,A,,V
2010-08-20,B,4,4,2,29,EUGSTA,,,,,D,,T
2010-08-20,B,4,4,2,32,ROUSUR,,,,,D,,V
2010-08-20,B,4,4,2,67,RHEPOR,,,,,D,,T
2010-08-20,B,4,4,2,68,RHEPOR,,,,,D,,T
2010-08-20,B,4,4,2,83,PREMON,35,1.4,,,A,,T
2010-08-20,B,4,4,2,86,RHEPOR,11,0.22,,,A,,T
2010-08-20,B,4,4,2,105,PSYBER,49,0.55,,,A,,S
2010-08-20,B,4,4,2,136,HOMRAC,,,,,D,,T
2010-08-20,B,4,4,2,138,PSYBER,,,,TCOG,D,,S
2010-08-20,B,4,4,2,142,BYRSPI,45,0.36,,,A,,T
2010-08-20,B,4,4,2,143,PSYBER,,,,,D,,S
2010-08-20,B,4,4,2,144,PALRIP,,,,TCODS,D,,S
2010-08-20,B,4,4,2,145,IXOFER,13,0.23,,,A,,T
2010-08-20,B,4,4,2,150,PSYBER,,,,,D,,S
2010-08-20,B,4,4,2,155,ROUSUR,28,0.32,,,A,,V
2010-08-20,B,4,4,2,157,PSYBER,47,0.6,,,A,,S
2010-08-20,B,4,4,2,159,PSYBER,,,,,D,,S
2010-08-20,B,4,4,2,160,PSYBER,17,0.35,,,A,,S
2010-08-20,B,4,4,2,164,HOMRAC,25,0.34,,,A,,T
2010-08-20,B,4,4,2,172,MICRAC,28,0.35,,,A,,S
2010-08-20,B,4,4,2,174,ROUSUR,22,0.31,,,A,,V
2010-08-20,B,4,4,2,175,CASARB,13,0.2,,,A,,T
2010-08-20,B,4,4,2,176,IXOFER,,,,TCODS,D,,T
2010-08-20,B,4,4,2,177,RHEPOR,13,0.22,,,A,,T
2010-08-20,B,4,4,2,178,MICRAC,11,0.37,,,A,,S
2010-08-20,B,4,4,2,183,SECVIR,,,,,D,,V
2010-08-20,B,4,4,2,184,SECVIR,,,,,D,,V
2010-08-20,B,4,4,2,186,HIRRUG,14,0.15,,,A,,T
2010-08-20,B,4,4,2,187,RHEPOR,11,0.2,,,A,,T
2010-08-20,B,4,4,2,199,HOMRAC,11,0.22,,,A,NEW,T
2010-08-20,B,4,4,2,200,RHEPOR,10,0.1,,,A,NEW,T
2010-08-20,B,4,4,3,,CORBOR,,,3,,A,,T
2010-08-20,B,4,4,3,,HOMRAC,,,1,,A,,T
2010-08-20,B,4,4,3,,PREMON,,,1,,A,,T
2010-08-20,B,4,4,3,,RHEPOR,,,19,,A,,T
2010-08-20,B,4,4,3,,IXOFER,10,,4,,A,NEW,T
2010-08-20,B,4,4,3,,HIRRUG,15,,2,,A,NEW,T
2010-08-20,B,4,4,3,23,HETLAU,13,0.5,,BROKEN,A,,V
2010-08-20,B,4,4,3,24,ROUSUR,38,0.5,,,A,,V
2010-08-20,B,4,4,3,27,ROUSUR,260,1.1,,,A,,V
2010-08-20,B,4,4,3,32,ROUSUR,30,0.45,,,A,,V
2010-08-20,B,4,4,3,33,MANBID,43,1.12,,BROKEN,A,,T
2010-08-20,B,4,4,3,37,ROUSUR,17,0.35,,,A,,V
2010-08-20,B,4,4,3,38,EUGSTA,24,0.48,,,A,,T
2010-08-20,B,4,4,3,39,THEDEL,28,0.15,,"F 4, SN",A,,F
2010-08-20,B,4,4,3,40,THEDEL,30,0.3,,"F 4, SN",A,,F
2010-08-20,B,4,4,3,63,DRYGLA,,,,,D,,T
2010-08-20,B,4,4,3,75,RHEPOR,,,,,NF,,T
2010-08-20,B,4,4,3,122,PSYBER,,,,,D,,S
2010-08-20,B,4,4,3,124,SECVIR,12,0.14,,,A,,V
2010-08-20,B,4,4,3,129,GUAGUI,,,,,D,,T
2010-08-20,B,4,4,3,130,IXOFER,11,0.25,,,A,,T
2010-08-20,B,4,4,3,133,SAPLAU,,,,TCODS,D,,T
2010-08-20,B,4,4,3,189,ROUSUR,10,0.12,,,A,,V
2010-08-20,B,4,4,3,201,MICPRA,10,0.2,,,A,NEW,S
2010-08-20,B,4,5,1,,ORCHID,,,1,,A,,O
2010-08-20,B,4,5,1,,SAUERE,,,2,,A,,H
2010-08-20,B,4,5,1,,CASARB,,,1,,A,NEW,T
2010-08-20,B,4,5,1,1,EUGSTA,62,1,,,A,,T
2010-08-20,B,4,5,1,2,ROUSUR,45,0.49,,,A,,V
2010-08-20,B,4,5,1,4,ROUSUR,20,0.32,,,A,,V
2010-08-20,B,4,5,1,6,IXOFER,36,0.58,,,A,,T
2010-08-20,B,4,5,1,7,SLOBER,91,1.49,,,A,,T
2010-08-20,B,4,5,1,9,OCOLEU,170,1.79,,DBH AT 130: 0.95,A,,T
2010-08-20,B,4,5,1,11,CYABOR,130,0.68,,"F 4, SN",A,,F
2010-08-20,B,4,5,1,18,CYABOR,130,0.66,,"F 2, SN",A,,F
2010-08-20,B,4,5,1,19,CYABOR,130,0.9,,"F 4, SN",A,,F
2010-08-20,B,4,5,1,27,MANBID,12,0.35,,,A,,T
2010-08-20,B,4,5,1,28,MANBID,127,1.95,,,A,,T
2010-08-20,B,4,5,1,50,GUAGLA,22,0.56,,,A,,T
2010-08-20,B,4,5,1,59,SAPLAU,,,,TCODS,D,,T
2010-08-20,B,4,5,1,63,ROUSUR,,,,,D,,V
2010-08-20,B,4,5,1,64,PALRIP,230,1.72,,DBH AT 130: 0.99,A,,S
2010-08-20,B,4,5,1,66,HETLAU,22,0.55,,,A,,V
2010-08-20,B,4,5,1,67,ROUSUR,27,0.23,,,A,,V
2010-08-20,B,4,5,1,113,LAEPRO,,,,TCOG,D,,T
2010-08-20,B,4,5,1,115,MANBID,15,0.29,,,A,,T
2010-08-20,B,4,5,1,119,SAPLAU,,,,,D,,T
2010-08-20,B,4,5,1,120,PSYBER,,,,,D,,S
2010-08-20,B,4,5,1,132,ROUSUR,,,,,NF,,V
2010-08-20,B,4,5,1,133,HIRRUG,17,0.18,,,A,,T
2010-08-20,B,4,5,1,134,ROUSUR,,,,,D,,V
2010-08-20,B,4,5,1,135,HIRRUG,17,0.15,,,A,,T
2010-08-20,B,4,5,1,138,PREMON,,,,,D,,T
2010-08-20,B,4,5,1,139,TABHET,,,,,D,,T
2010-08-20,B,4,5,1,140,MARREC,24,0.66,,,A,,V
2010-08-20,B,4,5,1,141,HIRRUG,15,0.18,,,A,,T
2010-08-20,B,4,5,1,142,HETLAU,51,0.77,,,A,,V
2010-08-20,B,4,5,1,143,OCOLEU,50,0.81,,,A,,T
2010-08-20,B,4,5,1,157,PREMON,,,,,NF,,T
2010-08-20,B,4,5,1,158,PREMON,,,,TCODS,D,,T
2010-08-20,B,4,5,1,169,DRYGLA,10,0.25,,,A,NEW,T
2010-08-20,B,4,5,1,170,PREMON,15,0.2,,,A,NEW,T
2010-08-20,B,4,5,2,,PREMON,,,40,,A,,T
2010-08-20,B,4,5,2,,ROUSUR,,,2,,A,NEW,V
2010-08-20,B,4,5,2,,NEPAQU,,,1,,A,NEW,H
2010-08-20,B,4,5,2,25,ROUSUR,,,,,NF,,V
2010-08-20,B,4,5,2,33,ROUSUR,,,,TCODS,D,,V
2010-08-20,B,4,5,2,35,SECVIR,37,0.19,,,A,,V
2010-08-20,B,4,5,2,54,DRYGLA,21,0.58,,,A,,T
2010-08-20,B,4,5,2,74,PSYBER,33,1.65,,TOP BROKEN,A,,S
2010-08-20,B,4,5,2,75,HETLAU,15,0.3,,,A,,V
2010-08-20,B,4,5,2,77,PSYBER,260,2.09,,DBH AT 130: 1.32  #518,A,,S
2010-08-20,B,4,5,2,80,ROUSUR,29,0.21,,,A,,V
2010-08-20,B,4,5,2,82,LAEPRO,100,0.98,,,A,,T
2010-08-20,B,4,5,2,93,TABHET,,,,,NF,,T
2010-08-20,B,4,5,2,127,CASARB,18,0.11,,,A,,T
2010-08-20,B,4,5,2,128,CASARB,30,0.43,,,A,,T
2010-08-20,B,4,5,2,144,SECVIR,,,,TCODS,D,,V
2010-08-20,B,4,5,2,145,THEDEL,22,0.08,,"F 6, SN",A,,F
2010-08-20,B,4,5,2,146,SECVIR,,,,TCODS,D,,V
2010-08-20,B,4,5,2,159,PREMON,,,,TCODS,D,,T
2010-08-20,B,4,5,2,160,PREMON,13,0.3,,,A,,T
2010-08-20,B,4,5,2,161,PREMON,,,,TCODS,D,,T
2010-08-20,B,4,5,2,162,PREMON,20,0.49,,,A,,T
2010-08-20,B,4,5,2,163,PREMON,,,,TCOG,D,,T
2010-08-20,B,4,5,2,164,PREMON,14,0.15,,,A,,T
2010-08-20,B,4,5,2,171,PREMON,14,0.25,,,A,NEW,T
2010-08-20,B,4,5,2,172,PREMON,17,0.35,,,A,NEW,T
2010-08-20,B,4,5,2,173,PREMON,12,0.15,,,A,NEW,T
2010-08-20,B,4,5,2,174,PREMON,14,0.25,,,A,NEW,T
2010-08-20,B,4,5,2,175,PREMON,15,0.2,,,A,NEW,T
2010-08-20,B,4,5,2,176,PREMON,12,0.16,,,A,NEW,T
2010-08-20,B,4,5,3,,SAUERE,,,25,,A,,H
2010-08-20,B,4,5,3,,ORCHID,,,3,,A,,O
2010-08-20,B,4,5,3,,PREMON,,,5,,A,NEW,T
2010-08-20,B,4,5,3,38,ROUSUR,,,,,D,,V
2010-08-20,B,4,5,3,45,RHEPOR,210,2.99,,DBH AT 130: 0.70,A,,T
2010-08-20,B,4,5,3,102,HETLAU,,,,,D,,V
2010-08-20,B,4,5,3,124,THEDEL,29,0.12,,"F 7, SN",A,,F
2010-08-20,B,4,5,3,130,DRYGLA,15,0.4,,,A,,T
2010-08-20,B,4,5,3,147,PREMON,27,0.61,,,A,,T
2010-08-20,B,4,5,3,150,DRYGLA,15,0.2,,,A,,T
2010-08-20,B,4,5,3,156,MICRAC,17,0.7,,"TOP BROKEN, SPROUTING",A,,S
2010-08-20,B,4,5,3,165,UNKSPP,,,,TCODS,D,,
2010-08-20,B,4,5,3,166,SECVIR,,,,,D,,V
2010-08-20,B,4,5,3,167,PREMON,18,0.25,,,A,,T
2010-08-20,B,4,5,3,168,PREMON,20,0.28,,,A,,T
2010-08-20,B,4,5,3,177,PREMON,19,0.45,,,A,NEW,T
2010-08-20,B,4,5,3,178,SECVIR,23,0.11,,,A,NEW,V
2010-08-20,C,1,1,1,,DRYGLA,,,2,,A,,T
2010-08-20,C,1,1,1,,GUAGUI,,,1,,A,,T
2010-08-20,C,1,1,1,,PREMON,,,4,,A,,T
2010-08-20,C,1,1,1,,ROUSUR,,,2,,A,,V
2010-08-20,C,1,1,1,,CASARB,,,1,,A,NEW,T
2010-08-20,C,1,1,1,5,PHALAT,18,0.55,,,A,,G
2010-08-20,C,1,1,1,16,CASARB,15,0.11,,,A,,T
2010-08-20,C,1,1,1,27,TABHET,,,,TCOG,D,,T
2010-08-20,C,1,1,1,98,PREMON,,,,,NF,,T
2010-08-20,C,1,1,1,104,PREMON,,,,,D,,T
2010-08-20,C,1,1,1,105,PREMON,,,,,D,,T
2010-08-20,C,1,1,1,106,PREMON,,,,,NF,,T
2010-08-20,C,1,1,1,111,PREMON,,,,,NF,,T
2010-08-20,C,1,1,1,121,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,1,1,147,PREMON,,,,,NF,,T
2010-08-20,C,1,1,1,151,PREMON,11,0.37,,,A,,T
2010-08-20,C,1,1,1,152,PREMON,7,0.35,,Dying,A,,T
2010-08-20,C,1,1,1,182,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,183,PREMON,13,0.32,,,A,,T
2010-08-20,C,1,1,1,186,ROUSUR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,187,TETBAL,,,,TCOG,D,,T
2010-08-20,C,1,1,1,188,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,1,1,198,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,1,1,206,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,207,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,1,208,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,1,209,DACEXC,,,,,NF,,T
2010-08-20,C,1,1,1,210,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,211,PREMON,,,,,NF,,T
2010-08-20,C,1,1,1,212,TETBAL,13,0.3,,,A,,T
2010-08-20,C,1,1,1,213,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,214,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,1,215,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,1,216,DACEXC,,,,,NF,,T
2010-08-20,C,1,1,1,217,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,1,218,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,1,1,219,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,1,1,220,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,1,1,221,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,1,1,222,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,1,1,223,DACEXC,,,,,NF,,T
2010-08-20,C,1,1,1,224,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,1,225,DACEXC,,,,,NF,,T
2010-08-20,C,1,1,1,255,ROYBOR,19,0.12,,,A,NEW,T
2010-08-20,C,1,1,1,256,SECVIR,17,0.05,,,A,NEW,V
2010-08-20,C,1,1,1,257,SECVIR,18,0.08,,,A,NEW,V
2010-08-20,C,1,1,1,258,ROYBOR,36,0.21,,,A,NEW,T
2010-08-20,C,1,1,1,259,MANBID,10,0.24,,,A,NEW,T
2010-08-20,C,1,1,1,260,ROYBOR,25,0.22,,,A,NEW,T
2010-08-20,C,1,1,1,261,SECVIR,12,0.07,,,A,NEW,V
2010-08-20,C,1,1,1,262,SECVIR,15,0.08,,,A,NEW,V
2010-08-20,C,1,1,1,263,ROUSUR,13,0.11,,,A,NEW,V
2010-08-20,C,1,1,1,264,PREMON,14,0.27,,,A,NEW,T
2010-08-20,C,1,1,1,265,SECVIR,12,0.1,,,A,NEW,V
2010-08-20,C,1,1,1,266,SECVIR,16,0.16,,,A,NEW,V
2010-08-20,C,1,1,2,,SECVIR,,,1,,A,,V
2010-08-20,C,1,1,2,,MANBID,,,1,,A,NEW,T
2010-08-20,C,1,1,2,,PREMON,,,1,,A,NEW,T
2010-08-20,C,1,1,2,,HIPVOL,,,3,,A,NEW,V
2010-08-20,C,1,1,2,56,MELHER,15,0.4,,,A,,T
2010-08-20,C,1,1,2,58,OCOLEU,9,0.47,,Broken,A,,T
2010-08-20,C,1,1,2,125,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,1,2,127,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,1,2,128,PREMON,15,0.37,,,A,,T
2010-08-20,C,1,1,2,130,PREMON,11,0.22,,,A,,T
2010-08-20,C,1,1,2,154,PREMON,20,0.29,,,A,,T
2010-08-20,C,1,1,2,155,PREMON,10,0.28,,,A,,T
2010-08-20,C,1,1,2,192,PREMON,,,,,NF,,T
2010-08-20,C,1,1,2,193,PREMON,,,,,D,,T
2010-08-20,C,1,1,2,194,PREMON,,,,,NF,,T
2010-08-20,C,1,1,2,195,PREMON,15,0.42,,,A,,T
2010-08-20,C,1,1,2,196,SECVIR,18,0.1,,,A,,V
2010-08-20,C,1,1,2,226,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,2,227,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,2,228,DACEXC,,,,,NF,,T
2010-08-20,C,1,1,2,229,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,2,230,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,2,231,PREMON,18,0.3,,,A,,T
2010-08-20,C,1,1,2,232,GUAGUI,,,,,NF,,T
2010-08-20,C,1,1,2,233,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,1,2,234,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,2,235,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,1,2,236,SECVIR,12,0.08,,,A,,V
2010-08-20,C,1,1,2,237,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,1,2,238,SECVIR,,,,TCODS,D,,V
2010-08-20,C,1,1,2,239,PREMON,15,0.4,,,A,,T
2010-08-20,C,1,1,2,267,SECVIR,19,0.07,,,A,NEW,V
2010-08-20,C,1,1,2,268,DRYGLA,11,0.28,,,A,NEW,T
2010-08-20,C,1,1,2,269,SECVIR,15,0.09,,,A,NEW,V
2010-08-20,C,1,1,2,270,DACEXC,22,0.25,,,A,NEW,T
2010-08-20,C,1,1,2,271,DRYGLA,14,0.3,,,A,NEW,T
2010-08-20,C,1,1,2,272,SECVIR,13,0.09,,,A,NEW,V
2010-08-20,C,1,1,3,,HIPVOL,,,3,,A,NEW,V
2010-08-20,C,1,1,3,,HETLAU,,,1,,A,NEW,V
2010-08-20,C,1,1,3,,ROUSUR,,,1,,A,NEW,V
2010-08-20,C,1,1,3,,SECVIR,,,1,,A,NEW,V
2010-08-20,C,1,1,3,,CECSCH,,,1,,A,NEW,T
2010-08-20,C,1,1,3,102,DRYGLA,,,,,NF,,T
2010-08-20,C,1,1,3,133,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,135,PREMON,19,0.3,,,A,,T
2010-08-20,C,1,1,3,137,PREMON,,,,,NF,,T
2010-08-20,C,1,1,3,141,PREMON,13,0.35,,,A,,T
2010-08-20,C,1,1,3,143,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,145,PREMON,,,,,NF,,T
2010-08-20,C,1,1,3,161,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,162,PREMON,13,0.33,,,A,,T
2010-08-20,C,1,1,3,163,GUAGUI,,,,,D,,T
2010-08-20,C,1,1,3,164,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,165,PREMON,17,0.4,,,A,,T
2010-08-20,C,1,1,3,166,OCOSIN,,,,,D,,T
2010-08-20,C,1,1,3,167,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,168,PREMON,,,,,NF,,T
2010-08-20,C,1,1,3,172,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,173,SECVIR,,,,,D,,V
2010-08-20,C,1,1,3,174,DACEXC,,,,,D,,T
2010-08-20,C,1,1,3,175,DACEXC,,,,,D,,T
2010-08-20,C,1,1,3,177,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,178,PREMON,12,0.32,,,A,,T
2010-08-20,C,1,1,3,179,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,200,PREMON,,,,,D,,T
2010-08-20,C,1,1,3,201,PREMON,18,0.48,,,A,,T
2010-08-20,C,1,1,3,202,DRYGLA,,,,,NF,,T
2010-08-20,C,1,1,3,240,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,241,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,3,242,TETBAL,,,,,NF,,T
2010-08-20,C,1,1,3,243,SECVIR,13,0.23,,,A,,V
2010-08-20,C,1,1,3,244,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,245,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,246,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,247,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,248,ROYBOR,,,,,NF,,T
2010-08-20,C,1,1,3,249,PREMON,,,,,NF,,T
2010-08-20,C,1,1,3,250,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,1,3,251,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,1,3,252,MANBID,,,,,NF,,T
2010-08-20,C,1,1,3,253,SECVIR,,,,,NF,,V
2010-08-20,C,1,1,3,273,DRYGLA,11,0.22,,,A,NEW,T
2010-08-20,C,1,1,3,274,DRYGLA,13,0.25,,,A,NEW,T
2010-08-20,C,1,1,3,275,DRYGLA,12,0.3,,,A,NEW,T
2010-08-20,C,1,1,3,276,SECVIR,13,0.08,,,A,NEW,V
2010-08-20,C,1,2,1,,PREMON,,,2,,A,,T
2010-08-20,C,1,2,1,,MANBID,,,1,,A,,T
2010-08-20,C,1,2,1,,HIPVOL,,,3,,A,,V
2010-08-20,C,1,2,1,,MANBID,,,1,,A,,T
2010-08-20,C,1,2,1,,CECSCH,,,1,,A,,T
2010-08-20,C,1,2,1,,GUAGUI,,,1,,A,,T
2010-08-20,C,1,2,1,89,MANBID,16,0.18,,,A,,T
2010-08-20,C,1,2,1,103,PREMON,14,0.2,,,A,,T
2010-08-20,C,1,2,1,105,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,2,1,107,PREMON,,,,,NF,,T
2010-08-20,C,1,2,1,109,OCOLEU,,,,TCOG,D,,T
2010-08-20,C,1,2,1,112,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,2,1,114,PREMON,17,0.4,,,A,,T
2010-08-20,C,1,2,1,115,PREMON,20,0.4,,,A,,T
2010-08-20,C,1,2,1,116,PREMON,16,0.36,,,A,,T
2010-08-20,C,1,2,1,119,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,2,1,157,ROYBOR,,,,TCOG,D,,T
2010-08-20,C,1,2,1,159,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,2,1,161,ROYBOR,,,,TCOG,D,,T
2010-08-20,C,1,2,1,162,PREMON,,,,TCODS,D,,T
2010-08-20,C,1,2,1,190,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,2,1,203,HOMRAC,,,,,NF,,T
2010-08-20,C,1,2,1,204,SECVIR,20,0.12,,,A,,V
2010-08-20,C,1,2,1,205,SECVIR,16,0.1,,,A,,V
2010-08-20,C,1,2,1,206,SECVIR,13,0.1,,,A,,V
2010-08-20,C,1,2,1,207,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,2,1,208,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,2,1,209,DACEXC,,,,,NF,,T
2010-08-20,C,1,2,1,210,DACEXC,,,,TCODS,D,,T
2010-08-20,C,1,2,1,211,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,2,1,212,DACEXC,,,,,NF,,T
2010-08-20,C,1,2,1,213,ROYBOR,39,0.33,,,A,,T
2010-08-20,C,1,2,1,214,ROYBOR,,,,,NF,,T
2010-08-20,C,1,2,1,215,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,2,1,216,DACEXC,,,,TCOG,D,,T
2010-08-20,C,1,2,1,217,SECVIR,14,0.09,,,A,,V
2010-08-20,C,1,2,1,218,SECVIR,,,,TCOG,D,,V
2010-08-20,C,1,2,1,219,DACEXC,,,,,NF,,T
2010-08-20,C,1,2,1,220,ROYBOR,,,,,NF,,T
2010-08-20,C,1,2,1,221,PREMON,,,,TCOG,D,,T
2010-08-20,C,1,2,1,223,SECVIR,22,0.15,,,A,,V
2010-08-20,C,1,2,1,247,ROYBOR,23,0.15,,,A,,T
2010-08-20,C,1,2,1,248,ROYBOR,32,0.22,,,A,,T
2010-08-20,C,1,2,1,249,HIPVOL,10,0.14,,,A,,V
2010-08-20,C,1,2,1,250,SECVIR,15,0.11,,,A,,V
2010-08-20,C,1,2,1,251,MANBID,10,0.14,,,A,,T
2010-08-20,C,1,2,1,252,GUAGUI,10,0.24,,,A,,T
2010-08-20,C,1,2,1,253,GUAGUI,10,0.2,,,A,,T
2010-08-20,C,1,2,1,254,MANBID,11,0.23,,,A,,T
2010-08-20,C,1,2,2,,PREMON,,,1,,A,,T
2010-08-20,C,1,2,2,,ROUSUR,,,1,,A,,V
2010-08-20,C,1,2,2,,HIPVOL,,,4,,A,,V
2010-08-20,C,1,2,2,,PREMON,,,1,,A,,T
2010-08-20,C,1,2,2,91,PREMON,,,,,D,,T
2010-08-20,C,1,2,2,127,PREMON,19,0.56,,,A,,T
2010-08-20,C,1,2,2,136,OCOLEU,,,,,D,,T
2010-08-20,C,1,2,2,137,OCOLEU,,,,,D,,T
