Lake,Year,DOY,BGA_HYLB,Manual_Chl,DO_Sat,pH
R,2011,167,NA,3.80813,92.55007736944025,6.648307488526044
R,2011,168,NA,2.1785,93.24437443732684,6.735141125118056
R,2011,169,NA,1.99554,94.92245603374931,6.7241210579826385
R,2011,170,NA,3.76132,92.18873205128452,6.593205157548611
R,2011,171,NA,3.28478,92.36021647888876,6.553469812642361
R,2011,172,NA,3.12734,92.2018397975692,6.487241412197917
R,2011,173,NA,3.13585,92.82332426736149,6.455769956166667
R,2011,174,NA,3.76983,90.98879661856644,6.5108596742673575
R,2011,175,NA,2.79546,90.4603054182584,6.568050764465278
R,2011,176,NA,1.89768,92.52013552100856,6.577495115909723
R,2011,177,NA,1.63388,94.24494742945554,6.514543489769097
R,2011,178,NA,2.88907,93.58914790112712,6.505376591774305
R,2011,179,NA,3.0848,92.47329353873586,6.517945885253472
R,2011,180,NA,2.07213,94.07729066604196,6.5504803583125
R,2011,181,NA,2.79972,97.29158299142716,6.544366271734375
R,2011,182,NA,2.05937,100.76451260005044,6.657967140416667
R,2011,183,NA,1.66792,100.72013796236938,6.666175049690972
R,2011,184,NA,1.519,99.42935400377854,6.642577397677083
R,2011,185,NA,4.41232,99.7089729060637,6.623354748524306
R,2011,186,NA,1.84237,98.79586331286664,6.578698071602431
R,2011,187,NA,1.37413,98.47812088272556,6.573277506069444
R,2011,188,NA,2.92311,94.17594860776497,6.474056254741197
R,2011,189,NA,1.68919,90.91530303645315,6.390113283204861
R,2011,190,NA,2.54868,89.99303358153836,6.364530844812499
R,2011,191,NA,2.1785,90.59412252511554,6.399365071972222
R,2011,192,NA,2.02107,92.75629003802118,6.410570827461806
R,2011,193,NA,2.4338,90.83677561826188,6.420700194069444
R,2011,194,NA,2.267856446,89.58333893518284,6.416298310684028
R,2011,195,NA,3.055011123,90.56706999854566,6.4715358379427075
R,2011,196,NA,1.893426114,93.10538326320729,6.4921650148819445
R,2011,197,NA,1.829602761,96.40789688995866,6.5441414753298615
R,2011,198,NA,1.833857652,100.69030085348902,6.546829976868056
R,2011,199,NA,2.655051449,99.86340463377869,6.53767736525
R,2011,200,NA,1.757269629,101.45120137134968,6.565539239965278
R,2011,201,NA,2.79546,102.07537941926408,6.512880308940972
R,2011,202,NA,1.84237,98.6245164546878,6.520384338964914
R,2011,203,NA,1.70621,94.51622335037658,6.472433073666666
R,2011,204,NA,3.03374,93.02905589858965,6.493173418020834
R,2011,205,NA,2.23807,92.660851275732,6.531366715104166
R,2011,206,NA,2.69335,92.34579834971116,6.554650491722222
R,2011,207,NA,2.42954,92.48559257737404,6.594948146121528
R,2011,208,NA,3.10181,91.22764673804188,6.598474716663194
R,2011,209,NA,2.56144,92.4919872841408,6.674204592266666
R,2011,210,NA,2.65931,96.29858237966316,6.786611747454861
R,2011,211,NA,2.88482,96.71793422050062,6.781155240149306
R,2011,212,NA,3.06778,97.09395950528176,6.791914010625
R,2011,213,NA,3.81664,98.61333320145742,6.865624169989584
R,2011,214,NA,5.55263,96.38056180430742,6.748726690458333
R,2011,215,NA,5.02503,98.3556136445464,6.807176433152778
R,2011,216,NA,4.96971,99.49797481552352,6.962834216450704
R,2011,217,NA,4.58252,99.22336811653402,7.1129411425659725
R,2011,218,NA,4.47614,99.64467134015504,7.13724536075
R,2011,219,NA,5.02503,99.18956384834097,7.127099168527778
R,2011,220,NA,5.32712,99.83302601542636,7.305358733454861
R,2011,221,NA,5.83345,98.57490443930254,7.2808753420625
R,2011,222,NA,7.20811,98.81713080442952,7.300280623892361
R,2011,223,NA,6.93915,99.61610667451812,7.357278009029343
R,2011,224,NA,6.41916,100.48127454657812,7.385902777777778
R,2011,225,NA,6.50881,99.99483880824728,7.309166666666667
R,2011,226,NA,6.52674,100.2517986864972,7.238958333333334
R,2011,227,NA,6.11434,101.86702982960225,7.208576388888889
R,2011,228,NA,5.39095,100.61562929013871,6.889375
R,2011,229,NA,4.44636,100.5149374395358,6.915034722222222
R,2011,230,NA,4.49316,101.1478868593901,6.980874197211809
R,2011,231,NA,4.40381,100.91139328315217,7.000225864520833
R,2011,232,NA,4.62507,99.83899667106093,6.902130803583334
R,2011,233,NA,4.59954,99.1702180424301,6.8436910866666665
R,2011,234,NA,4.36977,98.66317617083106,6.7570365241736114
R,2011,235,NA,3.91875,97.75329757105426,6.69470004365625
R,2011,236,NA,3.47625,96.7056418950896,6.599906284090277
R,2011,237,NA,3.04225,96.480986016607,6.629140341321182
R,2011,238,NA,3.02097,97.16100492857026,6.719840910270833
R,2011,239,NA,2.63378,97.0810107303914,6.715793732961806
R,2011,240,NA,2.9614,96.44128296464548,6.694873641267361
R,2011,241,NA,2.47635,95.9765826323373,6.648989705229167
R,2011,242,NA,2.2168,96.55494133905424,6.660327711739583
R,2011,243,NA,2.82099,95.0881826271505,6.616681449819445
R,2011,244,NA,3.17415,94.2230982582859,6.556723105583333
R,2011,245,NA,3.39966,95.76292004067476,6.606047672576389
R,2011,246,NA,2.7444,94.76049448012006,6.598484945884058
R,2013,137,971.863101470028,NA,111.980072723952,7.21086805555556
R,2013,138,874.505535202186,NA,109.920939749704,7.17652726803866
R,2013,139,619.801418526078,NA,113.274242275997,7.26010416666667
R,2013,140,433.012232783444,NA,112.528984068811,7.11488402389225
R,2013,141,373.123152873064,NA,105.73193743178,6.95015148154646
R,2013,142,365.236111111111,NA,104.176297617439,6.9484375
R,2013,143,370.83405804835,NA,104.512201470836,6.94006944444444
R,2013,144,314.520273640893,6.159116491,106.770163253616,6.98045138888889
R,2013,145,255.056809321736,NA,107.323865071856,6.93503472222222
R,2013,146,247.646965697753,NA,106.865417467666,6.88486111111111
R,2013,147,249.017147831359,3.783278354,105.139291079344,6.86246527777778
R,2013,148,239.517361111111,4.210543146,103.316710020216,6.85739583333333
R,2013,149,219.526282777796,3.934892148,103.194112144848,6.82913194444444
R,2013,150,242.899688326541,3.796434685,104.189144195896,6.79899305555556
R,2013,151,374.9961983772,3.505616562,101.103346903618,6.76270833333333
R,2013,152,204.211805555556,5.410756778,98.8380742949359,6.8225
R,2013,153,436.689592684686,4.752423141,98.660162871319,6.82708333333333
R,2013,154,320.89943497475,5.898230459,101.241021345789,6.86329861111111
R,2013,155,246.077869121316,3.920414438,100.825597757049,6.87010377587539
R,2013,156,300.208333333333,5.303552784,98.7507801279352,6.81454861111111
R,2013,157,333.899305555556,3.943452381,99.9525727663354,6.80916666666667
R,2013,158,291.576315092264,3.844980974,100.938284396963,6.79267361111111
R,2013,159,359.205086647693,4.518079577,103.040041125193,6.74028275016231
R,2013,160,356.461544354417,4.036638275,102.637018376315,6.79895833333333
R,2013,161,287.90138575316,3.666824712,101.183604280382,6.74580346514372
R,2013,162,261.59183142137,3.998605561,101.799056950479,6.73586805555556
R,2013,163,232.441110170331,3.197333266,100.416168931425,6.70663194444444
R,2013,164,246.514543387347,2.519523662,98.295249898249,6.70743055555556
R,2013,165,176.351814767553,2.097084773,96.8056880424884,6.65875
R,2013,166,173.326388888889,2.521994065,94.9033458387907,6.63753472222222
R,2013,167,188.125848457676,1.77731123,92.9699507046019,6.5990625
R,2013,168,151.835921771911,1.339647765,92.6007931511042,6.60798611111111
R,2013,169,169.905125709358,1.401695093,94.2006276858147,6.55269688412762
R,2013,170,169.374735146048,2.056524205,94.4340993133101,6.54524305555556
R,2013,171,154.088529589992,2.314365322,95.4287175465733,6.60690972222222
R,2013,172,177.4375,3.001539476,92.605953350563,6.54715277777778
R,2013,173,163.659001661629,2.637126329,91.3517431383206,6.49743055555556
R,2013,174,184.879392206967,2.333554033,93.9112942129698,6.52065972222222
R,2013,175,228.30266003012,2.186134178,97.3685586626149,6.60947845326451
R,2013,176,196.860729212566,2.385547395,98.8858267576543,6.61142361111111
R,2013,177,182.400091670368,2.663209187,96.7402846810198,6.56019510217039
R,2013,178,217.666751591027,2.797759966,95.4691171616761,6.61256944444444
R,2013,179,215.01004299405,4.010785222,92.9108079887508,6.56763888888889
R,2013,180,310.314173067986,4.278048341,92.8663908042368,6.5695833333333304
R,2013,181,283.202243557659,3.293966233,95.6578791103637,6.58690972222222
R,2013,182,247.331837911977,3.876521699,98.2303651828519,6.65815838014088
R,2013,183,361.390914131733,3.617818813,99.0317744400865,6.70461805555556
R,2013,184,333.1305937406,3.434549392,98.7123431916087,6.66798068989346
R,2013,185,252.978256021982,2.986487254,99.641821177845,6.71753472222222
R,2013,186,363.463698222537,2.696760705,98.8169492163539,6.746875
R,2013,187,209.07988746353,2.446330796,96.5249399978814,6.7096875
R,2013,188,209.224586792928,1.986261351,95.2508955376689,6.64475694444444
R,2013,189,240.186148053413,3.519289955,96.4620468743159,6.63388888888889
R,2013,190,196.44340112445,3.127989632,93.0869187984728,6.57399305555556
R,2013,191,376.358072010805,4.570762354,89.8644035993344,6.46559027777778
R,2013,192,420.75341635739,4.140912256,92.060567332539,6.45486111111111
R,2013,193,430.247864312183,4.048243423,96.7544395524049,6.5715625
R,2013,194,529.28363116841,4.420240133,97.012931785539,6.59427083333333
R,2013,195,378.94214286566,3.433285465,97.655854074309,6.610625
R,2013,196,248.858525536233,2.681651031,97.6168458833246,6.57765586594895
R,2013,197,387.057874705886,3.499469281,97.433359429806,6.58774305555556
R,2013,198,257.825103443659,2.892554494,94.9393966637378,6.57795138888889
R,2013,199,375.634286417473,3.301894503,94.8964497445636,6.61871527777778
R,2013,200,358.083915843909,3.640052439,93.5757173194359,6.62350694444444
R,2013,201,465.147728867135,2.828438922,91.8857542104883,6.56635416666667
R,2013,202,319.181275358734,3.402951215,92.2299242308525,6.56329861111111
R,2013,203,318.82129032389,3.231746552,90.5923474397713,6.52635416666667
R,2013,204,399.06155350603,3.734100101,91.6529333808395,6.54548611111111
R,2013,205,291.642955661178,3.229276149,93.8125655504217,6.56270833333333
R,2013,206,289.035736854995,3.900651215,92.7931012025258,6.53017361111111
R,2013,207,309.387686132885,4.102477384,94.3463529456735,6.57097222222222
R,2013,208,337.409722222222,5.148606819,92.9250714771552,6.52055555555556
R,2013,209,339.5625,5.378067028,92.5142794208928,6.50232638888889
R,2013,210,355.914404683312,4.284770134,95.6574505537379,6.51697916666667
R,2013,211,498.971508451206,9.77159234,100.432470014371,6.61152777777778
R,2013,212,410.965270802823,2.698369339,102.960550838021,6.6890625
R,2013,213,462.559678245525,4.73926681,103.701216305433,6.72854166666667
R,2013,214,531.913193033191,5.026925115,105.525773130031,6.79524305555556
R,2013,215,446.976670566104,5.092821675,106.514015565421,6.88003472222222
R,2013,216,520.34745773764,3.504065379,107.901520101468,6.92729166666667
R,2013,217,531.055555555556,9.541844874,105.104181803737,6.80385416666667
R,2013,218,504.636668274477,6.773442486,103.597783060422,6.7321875
R,2013,219,517.686205425216,8.98973856,106.761102160301,6.83822916666667
R,2013,220,481.225495024486,5.423396048,105.799508143088,6.84986111111111
R,2013,221,491.772080573866,4.866348929,102.906093902219,6.73173611111111
R,2013,222,487.056403125087,3.016649149,102.292983209858,6.684375
R,2013,223,456.251361468159,5.600460737,102.168883619904,6.65533148861466
R,2013,224,497.327686520507,3.382900736,102.996659100405,6.69774305555556
R,2013,225,492.463054392691,3.159645259,99.7858950483299,6.68861111111111
R,2013,226,463.152700346985,2.541814739,98.9383230576752,6.68020833333333
R,2013,227,488.372203199422,2.962587543,99.9630305587514,6.69147646366418
R,2013,228,638.654965557459,4.309646517,103.144194201743,6.78746527777778
R,2013,229,828.589277031983,5.700885486,106.32245653851,6.90253472222222
R,2013,230,855.114487875457,3.341995461,106.645532974627,6.93753472222222
R,2013,231,770.790892609304,5.805906333,105.936197148077,6.90413194444444
R,2013,232,790.139181309543,5.106092909,105.946214403243,6.89184027777778
R,2013,233,665.109662800891,4.146312672,102.390562926216,6.8190625
R,2013,234,632.988706243905,2.626670205,98.6016081797739,6.68534722222222
R,2013,235,499.656150903485,1.953916309,96.0325102844305,6.55847222222222
R,2013,236,521.356416099726,1.630925498,93.5001308494456,6.51114583333333
R,2013,237,600.714674913527,2.449375711,93.2376948846165,6.48572916666667
R,2013,238,663.236797087595,2.688257923,95.1688747903173,6.52451388888889
R,2013,239,732.976883320809,4.541462227,95.5598679774682,6.55190972222222
R,2013,240,868.869006350099,4.09156165,101.240954835542,6.58610165286839
R,2013,241,831.795138888889,4.064617024,99.262055622428,6.58559027777778
R,2013,242,786.904849874103,6.375937431,94.0859185081918,6.51184027777778
R,2013,243,774.970411208305,4.493030841,92.4105526976133,6.48097222222222
R,2013,244,784.836805555556,4.405934777,90.1088901552792,6.454375
R,2013,245,823.368055555556,NA,84.9397315798078,6.38965277777778
R,2013,246,830.137185455706,NA,81.5302508443785,6.33996527777778
R,2013,247,815.172130741492,NA,84.7023590888027,6.37277777777778
R,2013,248,838.888888888889,NA,83.2880137364451,6.35461805555556
R,2013,249,913.684027777778,NA,85.0196034991883,6.38263888888889
R,2014,136,628.520833333333,NA,112.574019999809,7.30173611111111
R,2014,137,672.06541143102,NA,114.155707508067,7.38892361111111
R,2014,138,603.347689409872,NA,115.627358454409,7.26628472222222
R,2014,139,685.697916666667,NA,114.967525704164,7.20576388888889
R,2014,140,554.944444444444,NA,111.234158189596,7.06472222222222
R,2014,141,502.402777777778,NA,113.238700115061,7.12760416666667
R,2014,142,421.189021054507,NA,110.09015238472,6.90506944444444
R,2014,143,337.530658046266,NA,109.617073880854,6.80517361111111
R,2014,144,315.684269081703,NA,108.635189807503,6.65395833333333
R,2014,145,315.007090653713,NA,106.267122654395,6.55388888888889
R,2014,146,270.668657257036,2.50817704430986,103.689472258038,6.45111111111111
R,2014,147,240.224930225876,2.86494917842574,101.565659431138,6.49447916666667
R,2014,148,225.338985076558,2.98387322313104,102.193018552535,6.56024305555556
R,2014,149,171.936808129253,0.771730873293373,99.6238442586175,6.50010416666667
R,2014,150,151.646050477525,1.47810522810523,98.9533886673717,6.45048611111111
R,2014,151,198.052522410687,1.28524145125708,97.5188543621683,6.41216149952145
R,2014,152,139.101603732171,1.32048778044872,96.0640657647724,6.4365625
R,2014,153,168.936231923463,1.93501485493673,95.2797607311486,6.45552083333333
R,2014,154,214.257102132328,2.32729184877622,95.7162354489574,6.4203125
R,2014,155,224.743802695777,2.71043409715285,98.9549172134057,6.49506944444444
R,2014,156,233.091656194327,8.00686292873793,101.496486353505,6.6162954117947
R,2014,157,304.280008240947,4.89200090274309,103.762608612642,6.71579861111111
R,2014,158,261.895523777296,4.52376724837662,101.866281254199,6.66329861111111
R,2014,159,301.319913360392,5.17069681620463,104.606145145591,6.75239583333333
R,2014,160,330.391519666643,6.81150392576174,105.038042164388,6.80166666666667
R,2014,161,344.545270213625,2.57634292790543,108.820005878422,6.97305555555556
R,2014,162,336.281684929369,6.6888742767649,110.043641109453,7.02451388888889
R,2014,163,405.466668162878,6.27746602355977,106.658886491508,6.86555555555556
R,2014,164,433.516550676469,5.10141191985875,106.631659113309,6.80309027777778
R,2014,165,460.688303486816,7.44141314028381,107.529404873632,6.92627452814122
R,2014,166,531.424494335806,8.72602100280672,106.896683944029,6.87773374902948
R,2014,167,571.797430022587,8.83532317355847,110.271670841922,7.1062271453567
R,2014,168,529.106063388424,7.94188979211845,111.13697842998,7.11871527777778
R,2014,169,496.985570997197,6.70029145359091,109.068939749275,6.91350694444444
R,2014,170,529.431355249858,5.46180219520063,108.144136574092,6.94763888888889
R,2014,171,663.461805555556,5.3731262227356,104.647525156197,6.71381443710281
R,2014,172,734.305349210392,5.49394615800866,104.689233679084,6.99112652795642
R,2014,173,665.926653845323,4.87183552124958,107.775392692047,7.07403857683667
R,2014,174,577.79153642266,5.8608009828713,109.298668629189,7.1995500123224
R,2014,175,420.504598923232,3.62166804549617,107.316311999389,7.00784722222222
R,2014,176,423.315972222222,4.42733535995255,104.78812755458,6.96388888888889
R,2014,177,442.706380654194,4.32685315986097,105.273316723191,6.91597222222222
R,2014,178,495.061164759405,13.0407109166875,106.047643377898,6.95732638888889
R,2014,179,509.169773921347,4.37054481976357,104.461500468886,6.77510416666667
R,2014,180,541.329505584887,4.20379262664419,101.427706482183,6.66027777777778
R,2014,181,540.434027777778,3.06849888392857,99.0481633377089,6.59180555555556
R,2014,182,549.813922422638,2.59866273049867,95.8426743425017,6.56270833333333
R,2014,183,537.836010568753,2.66234741820679,94.7127050106889,6.51559027777778
R,2014,184,562.622207318376,2.49464727980353,95.5595600096816,6.52548611111111
R,2014,185,544.917584260305,2.51489883814103,96.8935311086515,6.54511674470094
R,2014,186,691.468250901052,4.56237447448385,99.566814282535,6.57746527777778
R,2014,187,619.430659390636,7.00729771530553,99.9067434741646,6.58247341279458
R,2014,188,682.162508171905,3.98085313124376,102.260155984921,6.67565972222222
R,2014,189,700.75,7.31236374302781,98.305740206452,6.61361111111111
R,2014,190,718.026525563334,6.83942522321429,95.8740251799671,6.56708333333333
R,2014,191,769.22156866334,7.1029540121337,99.886333052829,6.6075
R,2014,192,723.251227769293,9.27323165116134,99.3864081854568,6.58635416666667
R,2014,193,671.708333333333,5.55771702256077,99.2196288965223,6.63826388888889
R,2014,194,718.770990371435,3.60917240311772,100.408938774874,6.79701388888889
R,2014,195,710.110297211833,9.27021546162171,95.5920415955665,6.83524305555556
R,2014,196,837.020833333333,5.97593324644106,95.0542329703497,6.94684027777778
R,2014,197,894.967281552914,4.13760881046037,98.1808706151427,6.88016528091011
R,2014,198,891.689951600533,2.48180693004912,98.4832496703847,6.97219084891991
R,2014,199,859.684186238083,4.80142903971029,100.678046091601,6.99947916666667
R,2014,200,730.191376018776,4.16837394376457,100.543515894559,7.01034401699206
R,2014,201,523.622395434154,3.61270565372128,99.7655531610781,6.87543973627392
R,2014,202,481.670011360614,2.68190956179237,99.4268822802297,6.84360237472935
R,2014,203,499.36765881429,3.01618953962704,97.6382513263031,6.839049313566
R,2014,204,603.104606690459,3.53600826257076,95.963887576798,6.79384098023267
R,2014,205,608.451881393703,3.04523113605145,95.6922205570441,6.74148540511859
R,2014,206,693.768215150746,4.64889602584915,96.6164703839643,6.77780004553986
R,2014,207,755.195740106183,3.97757841117216,97.0505161817052,6.78414495493573
R,2014,208,912.449301333072,5.79246274558775,97.489253794628,6.82075070245489
R,2014,209,968.202332159422,5.71929860504079,95.8675426137559,6.79182709134378
R,2014,210,1079.06850658249,5.59408365072428,98.867276337723,6.890924313566
R,2014,211,1144.14459826527,5.6780198967699,101.705544265495,6.96963959134378
R,2014,212,1247.5890937878,7.48411419309857,104.086280046262,7.00595903578822
R,2014,213,1256.42237046715,8.70842861565518,106.462212845588,7.09144514689933
R,2014,214,1403.21835829044,6.93249621472278,107.467922631515,7.14533403578822
R,2014,215,1384.88632399249,7.04840406988845,109.997873177867,7.39526459134378
R,2014,216,1645.39676775854,8.15457003933567,110.979023823444,7.567799313566
R,2014,217,1501.43581147482,6.0508209238678,109.114810143046,7.15588959134378
R,2014,218,1598.94530978575,7.77737399319431,111.116517451178,7.55418820245489
R,2014,219,1631.10808217683,10.8021812172203,111.36555988397,7.66929236912156
R,2014,220,1554.85443731522,12.6665310600857,112.789008567569,7.82488264689933
R,2014,221,1583.04229594697,7.07580830627706,111.880230567694,7.34307709134378
R,2014,222,1585.57597233859,5.09287912608225,111.779147110783,7.606861813566
R,2014,223,1728.16993558018,11.1310604922421,107.06633534944,6.86554236912156
R,2014,224,2010.90533415192,10.3000304708313,101.936219742758,6.57075070245489
R,2014,225,2122.82730843506,10.4745368563728,105.561514232727,7.18241429305025
R,2014,226,1554.05321504782,8.66887344426407,106.447835859796,7.33585486912156
R,2014,227,1349.81964190048,7.87966590700966,107.017565218177,7.42397986912156
R,2014,228,1291.77296255564,6.34097835757992,107.031696084543,7.26227848023267
R,2014,229,1324.29756335441,5.36045822666916,103.824812158566,6.94022986912156
R,2014,230,1317.00903788738,5.67569312198219,98.6390886321578,6.61238264689933
R,2014,231,1320.04139302107,8.13698737785652,97.2505166412606,6.63457014689933
R,2014,232,1274.86313113792,5.07314031996649,95.6505247311667,6.657486813566
R,2014,233,1320.41606680127,8.71480570211039,97.3457533580287,6.72314653578822
R,2014,234,1432.77140111502,13.3418128095862,98.2023995970398,6.69384098023267
R,2014,235,1420.55686887583,5.42879646395271,101.276990543964,6.82682709134378
R,2014,236,1427.65399436955,7.1344947370338,101.869098567163,6.69929236912156
R,2014,237,1385.95490697602,6.94266508231352,103.570415343439,6.732799313566
R,2014,238,1392.323601151,7.42706512237762,104.102338776369,6.78057709134378
R,2014,239,1398.7062637473,7.01048625853313,103.099238001184,6.71943125801045
R,2014,240,1356.65865150751,7.92025520052864,102.291404938718,6.72797292467711
R,2014,241,1418.5,6.70645435293873,100.733324107973,6.62245209134378
R,2014,242,1479.76041666667,NA,97.2203985920518,6.51887570245489
R,2014,243,1423.37503304797,NA,96.6485480567922,6.44554236912156
R,2014,244,1318.83063880097,NA,97.6863153787401,6.49488264689933
R,2014,245,1263.59026736692,NA,96.9302559241953,6.53200070245489
R,2014,246,1128.14930555556,NA,96.5812017533228,6.48818125801045
R,2014,247,1129.55522371335,NA,94.7623452207633,6.43547292467711
R,2014,248,1186.19552640549,NA,92.486013183731,6.45370209134378
R,2014,249,1139.30131163055,NA,89.6530237115512,6.37439653578822
R,2014,250,1094.39674348329,NA,90.8206357328849,6.35901459134378
R,2015,129,291.173611111111,NA,102.761298385691,6.62725694444444
R,2015,130,249.997052333393,NA,103.094559086303,6.35371527777778
R,2015,131,264.333333333333,NA,101.367022608829,6.20430555555556
R,2015,132,270.711805555556,NA,100.837867924095,6.17809027777778
R,2015,133,263.970901515434,NA,103.354309731871,6.26833333333333
R,2015,134,246.970503180358,NA,102.916979480974,6.2946875
R,2015,135,274.606008071389,NA,102.346360563826,6.3228125
R,2015,136,262.092739890668,NA,103.790183670032,6.23795138888889
R,2015,137,260.329861111111,NA,105.934035102332,6.14909722222222
R,2015,138,247.57508317937,NA,103.14632395603,6.14204562460385
R,2015,139,287.686295125661,NA,101.23034485431,6.20572916666667
R,2015,140,266.999356619758,NA,103.501591954507,6.30416666666667
R,2015,141,265.704183190042,NA,104.815309053537,6.2578125
R,2015,142,254.227986459368,NA,105.123651481617,6.31079861111111
R,2015,143,265.410060375401,NA,106.316674146814,6.28180555555556
R,2015,144,246.840277777778,NA,105.742253516747,6.21809027777778
R,2015,145,240.532051723406,2.27921006386353,102.708721764144,6.13881944444444
R,2015,146,228.121527777778,1.87400004656361,102.322745814263,6.15309027777778
R,2015,147,221.779537508695,2.62305438729755,102.665287438555,6.15125
R,2015,148,290.685571539557,1.75667929989125,102.356978261427,6.10826388888889
R,2015,149,197.89302178128,1.8111063294819,101.870331234625,6.06475694444444
R,2015,150,353.703573703322,1.98486618544514,100.229186743636,6.05559027777778
R,2015,151,336.962495765677,1.6290572994718,102.000838655709,6.11125
R,2015,152,440.88299883119,1.4386408956596901,101.907382575835,6.07100694444444
R,2015,153,405.33330770788,1.26245684728652,102.313059065855,6.06680555555556
R,2015,154,220.669068290962,2.20550914061885,103.397529621421,6.19527777777778
R,2015,155,310.175625241692,2.65226434184208,103.402611208188,6.234375
R,2015,156,514.602171060792,3.24663409288871,104.934234995531,6.32020833333333
R,2015,157,415.604455836144,3.69713975436937,107.341231081025,6.50923611111111
R,2015,158,428.046621534924,4.14027821691649,106.066116809889,6.46600694444444
R,2015,159,432.119207463354,5.38108155199949,107.711084564989,6.64163194444444
R,2015,160,408.439772074772,4.03190117624167,109.196550247353,6.72909722222222
R,2015,161,456.616410312481,4.99395601007763,109.66714748463,6.89417784536152
R,2015,162,400.225075407395,5.21451607351087,108.986301669986,6.98010416666667
R,2015,163,399.605362646861,3.74694126844236,109.734272928561,6.9096875
R,2015,164,486.541053239369,5.40170986541288,108.523449644446,6.80954861111111
R,2015,165,546.784887802347,6.47460268621852,109.150193323335,6.9211458333333304
R,2015,166,599.527767312046,6.91257058095454,109.838460482376,6.97427083333333
R,2015,167,761.558421847989,6.46860554699538,111.222916503662,7.27663194444444
R,2015,168,916.471259129107,9.62427846668072,111.067987334973,7.23652777777778
R,2015,169,1090.24594616782,8.85526207444734,113.24317180544,7.75902777777778
R,2015,170,1154.6287512207,9.83487040732384,116.072154024765,8.06184027777778
R,2015,171,1670.25035776673,12.5932885708016,115.981673016426,8.30399305555556
R,2015,172,1697.27937120671,12.5623996675138,119.427872948131,8.51666666666667
R,2015,173,2583.16858376921,18.4624147947482,123.109310711224,8.90681323804909
R,2015,174,2335.24581846832,14.4394283905947,123.134693610452,9.01385416666667
R,2015,175,3067.50558652809,23.3276907617191,127.168675934699,9.13131944444445
R,2015,176,4457.60416666667,35.1816467853481,127.788396870989,9.19513888888889
R,2015,177,4030.9982037047,31.6731686322851,130.156311842192,9.23111111111111
R,2015,178,4236.93545937074,34.3422044756161,130.224459375153,9.20850694444444
R,2015,179,4433.10416666667,40.150491290049104,129.728785644092,9.18822916666667
R,2015,180,4921.78472222222,32.0591485477939,126.214299524271,9.12534722222222
R,2015,181,3870.30555555556,26.1221120924721,121.459992246991,9.08746527777778
R,2015,182,2480.46527777778,17.8635078939073,119.507400068847,9.06145833333333
R,2015,183,2335.05208333333,22.0409528904557,122.168153341531,9.10746527777778
R,2015,184,2193.50509987794,14.2722373140648,120.534917593296,9.01763888888889
R,2015,185,1828.89930555556,13.3060011393205,122.010507143368,9.00569444444444
R,2015,186,1533.82563003871,11.4252188279919,118.581486315378,8.82824647522494
R,2015,187,1537.26464599268,12.5613830706967,107.799434313294,7.73475694444444
R,2015,188,1461.74779801347,10.6877169370876,105.519072074269,7.32017361111111
R,2015,189,1348.61543252373,10.5947202242575,108.225877811265,7.51993288718726
R,2015,190,1232.39103164689,9.907949642515,109.717358169489,7.84246527777778
R,2015,191,1170.94777284736,9.25694450079205,110.62189526777,7.68260416666667
R,2015,192,1107.65277777778,8.28395421319465,109.74885294275,7.61246527777778
R,2015,193,1095.37203647912,8.33797069407071,107.911847652424,7.3390625
R,2015,194,1089.14557793884,5.64438012761977,106.294950653264,7.00319444444444
R,2015,195,1142.72916666667,8.29284943534398,105.921089340711,6.99892361111111
R,2015,196,1187.96211240454,8.66203047944951,108.893898344203,7.4659375
R,2015,197,1140.29465800919,8.64654692792803,108.228326536463,7.54517361111111
R,2015,198,1100.80902777778,9.06264782512894,107.055214702695,7.42628472222222
R,2015,199,1080.95251874876,8.51837752922247,108.452819376503,7.54628472222222
R,2015,200,1080.92565458054,7.80761995458253,106.375121183172,7.20399305555556
R,2015,201,1036.58680555556,8.00757672852403,105.378819802154,7.14368055555556
R,2015,202,1010.27673769736,7.8631417807454,104.303716934605,6.98833333333333
R,2015,203,985.363421760305,7.69149331817145,106.298856288881,7.35513888888889
R,2015,204,944.01054676132,8.51560769389474,108.224167237744,7.48503472222222
R,2015,205,982.329775819301,7.29009397494043,105.540986898252,7.03375
R,2015,206,946.756944444444,5.79483645654564,105.045743097774,6.87958333333333
R,2015,207,805.82178933044,5.36411220512999,105.478614568423,6.96684027777778
R,2015,208,650.975243201941,4.25665274655143,102.648807152397,6.56151679375848
R,2015,209,568.461416343258,3.8614257099951,99.3243095130193,6.64746527777778
R,2015,210,520.90137767081,3.27625694214048,95.7839278650963,6.55563825610779
R,2015,211,500.107313647091,3.19055001048624,93.9110734889477,6.56690972222222
R,2015,212,497.989904076027,3.56645623353544,93.6883851311593,6.52076388888889
R,2015,213,542.808186413774,3.54917408764531,94.2414175658241,6.53496527777778
R,2015,214,578.761177379851,4.47074647223057,94.8690274405705,6.571875
R,2015,215,570.371527777778,5.16860499725704,94.9167225471273,6.53016068262411
R,2015,216,627.889816941486,6.48291219220171,97.1557167584233,6.52264894421016
R,2015,217,652.110201063049,7.04016755745234,99.8031478436233,6.61853871158393
R,2015,218,657.520295285582,6.34692672796801,101.885334096431,6.65954565602837
R,2015,219,660.309027777778,5.45873390887235,99.5149310848592,6.54305260047281
