"EOYBYear","marshName","marshRegion","Transect","locationID","speciesName","isExperiment_sd","isExperiment_mean","isExperiment_sum","ITISID_sd","ITISID_mean","ITISID_sum","liveMass_sd","liveMass_mean","liveMass_sum","deadMass_sd","deadMass_mean","deadMass_sum","unknownMass_sd","unknownMass_mean","unknownMass_sum","totalMass_sd","totalMass_mean","totalMass_sum","sampleComment_sd","sampleComment_mean","sampleComment_sum","latitude_sd","latitude_mean","latitude_sum","longitude_sd","longitude_mean","longitude_sum"
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,1.1879393923934,2.84,5.68,6.70337228564847,8.56,17.12,0,0,0,5.51543289325507,11.4,22.8,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,14.1279934881072,16.61,33.22,1.82433549546129,28.99,57.98,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,11.5,11.5,NA,2,2,NA,0,0,NA,13.5,13.5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,12.93,12.93,NA,7.85,7.85,NA,0,0,NA,20.78,20.78,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,0.898025612106915,25.015,50.03,4.36991990773286,22.98,45.96,0,0,0,5.26794551983978,47.995,95.99,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,0.07,0.07,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Scirpus sp.",0,1,2,0,40225,80450,0.106066017177982,0.075,0.15,0.728319984622144,0.825,1.65,0,0,0,0.834386001800126,0.9,1.8,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.1,0.1,NA,0,0,NA,0.1,0.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Spartina patens",0,1,2,0,41271,82542,3.91737156777347,20.19,40.38,0.869741340859454,16.985,33.97,0,0,0,4.78711290863292,37.175,74.35,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,0.940452018978108,11.735,23.47,1.07480230740355,2.4,4.8,0,0,0,2.01525432638166,14.135,28.27,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,13.5340237919105,9.57,19.14,16.1008214076177,11.595,23.19,NA,0,0,NA,0.21,0.21,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.01,0.01,NA,0,0,NA,0,0,NA,0.01,0.01,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Spartina patens",0,1,2,0,41271,82542,21.1778480965371,27.745,55.49,14.927024150848,13.475,26.95,0,0,0,36.1048722473851,41.22,82.44,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,4.73761543394987,16.38,32.76,2.14253354699524,12.585,25.17,0,0,0,6.8801489809451,28.965,57.93,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Spartina patens",0,1,2,0,41271,82542,0.68589357775095,15.825,31.65,0.403050865276332,3.105,6.21,0,0,0,1.08894444302728,18.93,37.86,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,4.39820417898033,8.49,16.98,1.41421356237309,7.2,14.4,0,0,0,5.81241774135342,15.69,31.38,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,1.22329473145273,2.065,4.13,3.93858477120907,2.785,5.57,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,17.71,17.71,NA,9.67,9.67,NA,0,0,NA,27.38,27.38,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,1.64755880016466,10.655,21.31,1.08187337521542,9.965,19.93,0,0,0,2.72943217538008,20.62,41.24,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,0.134350288425444,1.355,2.71,0.0282842712474618,0.56,1.12,0,0,0,0.162634559672906,1.915,3.83,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Spartina patens",0,1,2,0,41271,82542,4.68811795926681,30.365,60.73,1.30107647738325,6.76,13.52,0,0,0,5.98919443665006,37.125,74.25,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,0.834386001800126,8.84,17.68,1.64755880016466,4.095,8.19,0,0,0,2.48194480196478,12.935,25.87,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,2.07182286887658,3.365,6.73,0.763675323681471,1.2,2.4,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.11,0.11,NA,0,0,NA,0,0,NA,0.11,0.11,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.36,0.36,NA,0,0,NA,0.36,0.36,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Spartina patens",0,1,2,0,41271,82542,1.08894444302728,9.24,18.48,0.120208152801713,1.685,3.37,0,0,0,0.96873629022557,10.925,21.85,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Wrack",NA,1,1,NA,NA,0,NA,0,0,NA,2.63,2.63,NA,0,0,NA,2.63,2.63,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,2.53144227664784,16.31,32.62,2.20617315730203,7.33,14.66,0,0,0,4.73761543394987,23.64,47.28,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Scirpus sp.",0,1,2,0,40225,80450,0.417193000900063,0.645,1.29,0.190918830920368,0.155,0.31,0,0,0,0.608111831820431,0.8,1.6,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.81,0.81,NA,0,0,NA,0.81,0.81,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Spartina patens",NA,1,1,NA,41271,41271,NA,4,4,NA,1.86,1.86,NA,0,0,NA,5.86,5.86,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,1.49906637611548,1.64,3.28,0.728319984622144,2.485,4.97,0,0,0,2.22738636073763,4.125,8.25,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,4.29920922961421,20.06,40.12,5.7346359954229,39.745,79.49,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,12.39,12.39,NA,0.38,0.38,NA,0,0,NA,12.77,12.77,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina patens",0,1,2,0,41271,82542,0.615182899632296,0.535,1.07,0.395979797464467,0.28,0.56,0,0,0,1.01116269709676,0.815,1.63,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,6.61851947190608,11.41,22.82,1.52027957955108,4.345,8.69,0,0,0,8.13879905145716,15.755,31.51,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,1.27986327394765,1.315,2.63,3.34461507501237,2.525,5.05,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Spartina patens",0,1,2,0,41271,82542,11.4409877195983,25.05,50.1,8.94490078200983,10.785,21.57,0,0,0,20.3858885016082,35.835,71.67,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,2.80721392131059,10.155,20.31,3.69816846560564,5.345,10.69,0,0,0,6.50538238691624,15.5,31,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,4.08,4.08,NA,3.85,3.85,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,8.38,8.38,NA,0.47,0.47,NA,0,0,NA,8.85,8.85,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,0.820243866176394,11.21,22.42,3.06884343034962,7.41,14.82,0,0,0,3.88908729652601,18.62,37.24,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.3,0.3,NA,0,0,NA,0,0,NA,0.3,0.3,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Spartina patens",0,1,2,0,41271,82542,4.62447834896002,25.54,51.08,4.08707719525824,6.05,12.1,0,0,0,0.537401153701775,31.59,63.18,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Distichlis spicata",NA,1,1,NA,40662,40662,NA,1.92,1.92,NA,1.96,1.96,NA,0,0,NA,3.88,3.88,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,4.26385389055488,9.535,19.07,6.37810316630266,17.08,34.16,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,1.27,1.27,NA,0.22,0.22,NA,0,0,NA,1.49,1.49,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,0.466690475583121,7.05,14.1,0.742462120245875,2.425,4.85,0,0,0,1.209152595829,9.475,18.95,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,1.45,1.45,NA,0.82,0.82,NA,0,0,NA,2.27,2.27,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Spartina patens",0,1,2,0,41271,82542,1.72534054609517,29.98,59.96,5.20430590953299,6.49,12.98,0,0,0,3.47896536343782,36.47,72.94,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,2.51730014102411,3.87,7.74,0.14142135623731,0.19,0.38,0,0,0,2.3758787847868,4.06,8.12,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0.24,0.24,NA,0.01,0.01,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Spartina alterniflora",0,1,2,0,41267,82534,28.8358145367874,23.55,47.1,1.35057395206631,0.955,1.91,0,0,0,30.1863884888537,24.505,49.01,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,0.919238815542511,12.11,24.22,1.03237590053236,2.33,4.66,0,0,0,0.113137084989849,14.44,28.88,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Spartina alterniflora",0,1,2,0,41267,82534,1.11015764646288,2.155,4.31,0.657609306503489,0.725,1.45,0,0,0,1.76776695296637,2.88,5.76,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Spartina patens",0,1,2,0,41271,82542,14.7007499808683,16.475,32.95,2.25567063198509,3.285,6.57,0,0,0,16.9564206128534,19.76,39.52,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Distichlis spicata",NA,1,1,NA,40662,40662,NA,3.07,3.07,NA,1.89,1.89,NA,0,0,NA,4.96,4.96,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,13.4774552494156,15.02,30.04,13.6966583515834,21.955,43.91,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Spartina patens",0,1,2,0,41271,82542,6.31446355599587,4.465,8.93,5.87605735166021,4.335,8.67,0,0,0,12.1905209076561,8.8,17.6,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,7.87009847460627,22.205,44.41,7.29734198184517,12.98,25.96,0,0,0,15.1674404564514,35.185,70.37,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,1.36,1.36,NA,0.48,0.48,NA,0,0,NA,1.84,1.84,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Spartina patens",0,1,2,0,41271,82542,11.0450079221339,28.99,57.98,0.601040764008565,7.505,15.01,0,0,0,10.4439671581253,36.495,72.99,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,14.927024150848,24.155,48.31,12.3602265351408,12.37,24.74,0,0,0,27.2872506859889,36.525,73.05,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,11.73,11.73,NA,0.35,0.35,NA,0,0,NA,12.08,12.08,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Spartina patens",0,1,2,0,41271,82542,10.1681955134626,8.33,16.66,0.608111831820431,0.62,1.24,0,0,0,10.776307345283,8.95,17.9,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,3.64867099092259,17.68,35.36,0.21920310216783,6.675,13.35,0,0,0,3.86787409309042,24.355,48.71,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.23,0.23,NA,0.07,0.07,NA,0,0,NA,0.3,0.3,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Spartina patens",0,1,2,0,41271,82542,0.997020561473033,16.325,32.65,0.657609306503489,3.165,6.33,0,0,0,0.339411254969543,19.49,38.98,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,1.15258405333407,4.515,9.03,1.56270598642227,1.105,2.21,0,0,0,0.410121933088198,5.62,11.24,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,0.091923881554253,36.535,73.07,13.0461201128918,38.645,77.29,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,1.75,1.75,NA,13.75,13.75,NA,0,0,NA,15.5,15.5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Spartina patens",0,1,2,0,41271,82542,5.97505230102633,11.045,22.09,9.4823019357116,6.705,13.41,0,0,0,15.4573542367379,17.75,35.5,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,6.86600684532138,13.265,26.53,1.17379725676967,4.17,8.34,0,0,0,8.03980410209105,17.435,34.87,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,1.62,1.62,NA,4.27,4.27,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.15,0.15,NA,0,0,NA,0.15,0.15,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Spartina patens",0,1,2,0,41271,82542,3.61331565186326,7.235,14.47,2.79307178568686,2.785,5.57,0,0,0,6.40638743755012,10.02,20.04,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,9.52472834258279,7.045,14.09,1.03944696834423,3.155,6.31,0,0,0,10.564175310927,10.2,20.4,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,8.74691088327759,8.375,16.75,13.7956533009495,10.225,20.45,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Salicornia sp.",0,1,2,0,20646,41292,0.268700576850888,0.33,0.66,0,0,0,0,0,0,0.268700576850888,0.33,0.66,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Spartina patens",0,1,2,0,41271,82542,22.288005743,20.03,40.06,1.30107647738325,2.29,4.58,0,0,0,23.5890822203832,22.32,44.64,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,2.79307178568686,16.365,32.73,1.18086832458153,10.785,21.57,0,0,0,3.9739401102684,27.15,54.3,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,1.92,1.92,NA,0,0,NA,1.92,1.92,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 7",7,"W",10,"Spartina patens",0,1,2,0,41271,82542,5.21844804515672,15.14,30.28,0.947523086789974,2.85,5.7,0,0,0,4.27092495836675,17.99,35.98,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Distichlis spicata",NA,1,1,NA,40662,40662,NA,5.3,5.3,NA,10.5,10.5,NA,0,0,NA,15.8,15.8,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,7.22663130372652,30.99,61.98,2.26981276760882,50.395,100.79,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,1.3,1.3,NA,2.2,2.2,NA,0,0,NA,3.5,3.5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Spartina patens",0,1,2,0,41271,82542,0.862670273047588,1.31,2.62,1.33643181644257,1.345,2.69,0,0,0,2.19910208949016,2.655,5.31,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,1.92333044482741,6.93,13.86,1.47078210486802,3.99,7.98,0,0,0,3.39411254969543,10.92,21.84,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,2.22,2.22,NA,1.08,1.08,NA,0,0,NA,3.3,3.3,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Spartina patens",0,1,2,0,41271,82542,0.445477272147524,24.455,48.91,14.5239732855717,13.81,27.62,0,0,0,14.0784960134242,38.265,76.53,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Distichlis spicata",NA,1,1,NA,40662,40662,NA,1.27,1.27,NA,1.98,1.98,NA,0,0,NA,3.25,3.25,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,4.73761543394987,31.15,62.3,20.3717463659844,63.445,126.89,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.5,0.5,NA,1.01,1.01,NA,0,0,NA,1.51,1.51,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Spartina patens",0,1,2,0,41271,82542,2.15667568261897,3.745,7.49,2.66579256507328,7.155,14.31,0,0,0,4.82246824769225,10.9,21.8,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,1.04651803615609,9.32,18.64,0.268700576850887,10.51,21.02,0,0,0,1.31521861300698,19.83,39.66,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 8",8,"W",10,"Spartina patens",0,1,2,0,41271,82542,0.0565685424949226,22.45,44.9,2.14253354699524,12.065,24.13,0,0,0,2.08596500450032,34.515,69.03,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Distichlis spicata",NA,1,1,NA,40662,40662,NA,0.2,0.2,NA,1.9,1.9,NA,0,0,NA,2.1,2.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,21.5172593515066,48.835,97.67,39.0959339318042,123.365,246.73,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.04,0.04,NA,0,0,NA,0,0,NA,0.04,0.04,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Spartina patens",0,1,2,0,41271,82542,2.47487373415292,2.33,4.66,9.87828173317607,11.785,23.57,0,0,0,12.353155467329,14.115,28.23,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,5.29622979108724,14.515,29.03,5.42350901170082,6.245,12.49,0,0,0,0.127279220613578,20.76,41.52,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
