"source","Date","Replicate","Treatment","Biomass"
"KNZ_Biomass_1986-2021_processed.csv","1993","62","u m n+p",33.91
"KNZ_Biomass_1986-2021_processed.csv","1993","63","u m p",16.55
"KNZ_Biomass_1986-2021_processed.csv","1993","64","u m n",36.2
"KNZ_Biomass_1986-2021_processed.csv","1993","1","u u n",21.535
"KNZ_Biomass_1986-2021_processed.csv","1993","2","u u c",27.815
"KNZ_Biomass_1986-2021_processed.csv","1993","3","u u p",38.52
"KNZ_Biomass_1986-2021_processed.csv","1993","4","u u n+p",59.02
"KNZ_Biomass_1986-2021_processed.csv","1993","5","u m n",17.42
"KNZ_Biomass_1986-2021_processed.csv","1993","6","u m c",10.43
"KNZ_Biomass_1986-2021_processed.csv","1993","7","u m p",27.935
"KNZ_Biomass_1986-2021_processed.csv","1993","8","u m n+p",21.625
"KNZ_Biomass_1986-2021_processed.csv","1993","9","b m c",26.425
"KNZ_Biomass_1986-2021_processed.csv","1993","10","b m p",14.845
"KNZ_Biomass_1986-2021_processed.csv","1993","11","b m n+p",31.32
"KNZ_Biomass_1986-2021_processed.csv","1993","12","b m n",30.21
"KNZ_Biomass_1986-2021_processed.csv","1993","13","b u c",19.435
"KNZ_Biomass_1986-2021_processed.csv","1993","14","b u p",24.81
"KNZ_Biomass_1986-2021_processed.csv","1993","15","b u n+p",138.775
"KNZ_Biomass_1986-2021_processed.csv","1993","16","b u n",134.99
"KNZ_Biomass_1986-2021_processed.csv","1993","17","u u n+p",22.385
"KNZ_Biomass_1986-2021_processed.csv","1993","18","u u n",34.905
"KNZ_Biomass_1986-2021_processed.csv","1993","19","u u p",14.675
"KNZ_Biomass_1986-2021_processed.csv","1993","20","u u c",24.165
"KNZ_Biomass_1986-2021_processed.csv","1993","21","u m n+p",23.025
"KNZ_Biomass_1986-2021_processed.csv","1993","22","u m n",23.525
"KNZ_Biomass_1986-2021_processed.csv","1993","23","u m p",13.845
"KNZ_Biomass_1986-2021_processed.csv","1993","24","u m c",15.365
"KNZ_Biomass_1986-2021_processed.csv","1993","25","b u c",31.87
"KNZ_Biomass_1986-2021_processed.csv","1993","26","b u n+p",99.09
"KNZ_Biomass_1986-2021_processed.csv","1993","27","b u p",56.38
"KNZ_Biomass_1986-2021_processed.csv","1993","28","b u n",145.335
"KNZ_Biomass_1986-2021_processed.csv","1993","29","b m c",20.485
"KNZ_Biomass_1986-2021_processed.csv","1993","30","b m n+p",18.85
"KNZ_Biomass_1986-2021_processed.csv","1993","31","b m p",20.915
"KNZ_Biomass_1986-2021_processed.csv","1993","32","b m n",33.34
"KNZ_Biomass_1986-2021_processed.csv","1993","33","u m n+p",30.235
"KNZ_Biomass_1986-2021_processed.csv","1993","34","u m c",15.335
"KNZ_Biomass_1986-2021_processed.csv","1993","35","u m p",23.57
"KNZ_Biomass_1986-2021_processed.csv","1993","36","u m n",45.39
"KNZ_Biomass_1986-2021_processed.csv","1993","37","u u n+p",91.515
"KNZ_Biomass_1986-2021_processed.csv","1993","38","u u c",11.975
"KNZ_Biomass_1986-2021_processed.csv","1993","39","u u p",64.22
"KNZ_Biomass_1986-2021_processed.csv","1993","40","u u n",19.755
"KNZ_Biomass_1986-2021_processed.csv","1993","41","b u n",137.66
"KNZ_Biomass_1986-2021_processed.csv","1993","42","b u c",22.695
"KNZ_Biomass_1986-2021_processed.csv","1993","43","b u p",38.37
"KNZ_Biomass_1986-2021_processed.csv","1993","44","b u n+p",123.37
"KNZ_Biomass_1986-2021_processed.csv","1993","45","b m n",28.965
"KNZ_Biomass_1986-2021_processed.csv","1993","46","b m c",16.805
"KNZ_Biomass_1986-2021_processed.csv","1993","47","b m p",21.73
"KNZ_Biomass_1986-2021_processed.csv","1993","48","b m n+p",65.21
"KNZ_Biomass_1986-2021_processed.csv","1993","49","b m n+p",34.81
"KNZ_Biomass_1986-2021_processed.csv","1993","50","b m n",23.11
"KNZ_Biomass_1986-2021_processed.csv","1993","51","b m p",22.025
"KNZ_Biomass_1986-2021_processed.csv","1993","52","b m c",33.075
"KNZ_Biomass_1986-2021_processed.csv","1993","53","b u n+p",274.63
"KNZ_Biomass_1986-2021_processed.csv","1993","54","b u n",86.84
"KNZ_Biomass_1986-2021_processed.csv","1993","55","b u p",28.49
"KNZ_Biomass_1986-2021_processed.csv","1993","56","b u c",47.595
"KNZ_Biomass_1986-2021_processed.csv","1993","57","u u c",33.97
"KNZ_Biomass_1986-2021_processed.csv","1993","58","u u n+p",55.685
"KNZ_Biomass_1986-2021_processed.csv","1993","59","u u p",28.9
"KNZ_Biomass_1986-2021_processed.csv","1993","60","u u n",44.34
"KNZ_Biomass_1986-2021_processed.csv","1993","61","u m c",14.09
"KNZ_Biomass_1986-2021_processed.csv","1993","62","u m n+p",24.455
"KNZ_Biomass_1986-2021_processed.csv","1993","63","u m p",17.675
"KNZ_Biomass_1986-2021_processed.csv","1993","64","u m n",22.595
"KNZ_Biomass_1986-2021_processed.csv","1994","5","u m n",21.47
"KNZ_Biomass_1986-2021_processed.csv","1994","6","u m c",12.415
"KNZ_Biomass_1986-2021_processed.csv","1994","7","u m p",27.945
"KNZ_Biomass_1986-2021_processed.csv","1994","8","u m n+p",28.92
"KNZ_Biomass_1986-2021_processed.csv","1994","9","b m c",16.75
"KNZ_Biomass_1986-2021_processed.csv","1994","10","b m p",10.225
"KNZ_Biomass_1986-2021_processed.csv","1994","11","b m n+p",22.315
"KNZ_Biomass_1986-2021_processed.csv","1994","12","b m n",30.585
"KNZ_Biomass_1986-2021_processed.csv","1994","21","u m n+p",18.145
"KNZ_Biomass_1986-2021_processed.csv","1994","22","u m n",22.625
"KNZ_Biomass_1986-2021_processed.csv","1994","23","u m p",20.885
"KNZ_Biomass_1986-2021_processed.csv","1994","24","u m c",19.565
"KNZ_Biomass_1986-2021_processed.csv","1994","29","b m c",18.665
"KNZ_Biomass_1986-2021_processed.csv","1994","30","b m n+p",36.45
"KNZ_Biomass_1986-2021_processed.csv","1994","31","b m p",21.435
"KNZ_Biomass_1986-2021_processed.csv","1994","32","b m n",31.685
"KNZ_Biomass_1986-2021_processed.csv","1994","33","u m n+p",26.465
"KNZ_Biomass_1986-2021_processed.csv","1994","34","u m c",22.735
"KNZ_Biomass_1986-2021_processed.csv","1994","35","u m p",28.305
"KNZ_Biomass_1986-2021_processed.csv","1994","36","u m n",41.47
"KNZ_Biomass_1986-2021_processed.csv","1994","45","b m n",46.28
"KNZ_Biomass_1986-2021_processed.csv","1994","46","b m c",21.7
"KNZ_Biomass_1986-2021_processed.csv","1994","47","b m p",13.46
"KNZ_Biomass_1986-2021_processed.csv","1994","48","b m n+p",39.74
"KNZ_Biomass_1986-2021_processed.csv","1994","49","b m n+p",36.02
"KNZ_Biomass_1986-2021_processed.csv","1994","50","b m n",33.955
"KNZ_Biomass_1986-2021_processed.csv","1994","51","b m p",23.67
"KNZ_Biomass_1986-2021_processed.csv","1994","52","b m c",17.635
"KNZ_Biomass_1986-2021_processed.csv","1994","61","u m c",20.67
"KNZ_Biomass_1986-2021_processed.csv","1994","62","u m n+p",24.845
"KNZ_Biomass_1986-2021_processed.csv","1994","63","u m p",14.205
"KNZ_Biomass_1986-2021_processed.csv","1994","64","u m n",26.855
"KNZ_Biomass_1986-2021_processed.csv","1994","1","u u n",24.93
"KNZ_Biomass_1986-2021_processed.csv","1994","2","u u c",16.055
"KNZ_Biomass_1986-2021_processed.csv","1994","3","u u p",43.115
"KNZ_Biomass_1986-2021_processed.csv","1994","4","u u n+p",54.94
"KNZ_Biomass_1986-2021_processed.csv","1994","5","u m n",14.93
"KNZ_Biomass_1986-2021_processed.csv","1994","6","u m c",13.21
"KNZ_Biomass_1986-2021_processed.csv","1994","7","u m p",21.05
"KNZ_Biomass_1986-2021_processed.csv","1994","8","u m n+p",31.19
"KNZ_Biomass_1986-2021_processed.csv","1994","9","b m c",13.49
"KNZ_Biomass_1986-2021_processed.csv","1994","10","b m p",7.845
"KNZ_Biomass_1986-2021_processed.csv","1994","11","b m n+p",23.135
"KNZ_Biomass_1986-2021_processed.csv","1994","12","b m n",39.12
"KNZ_Biomass_1986-2021_processed.csv","1994","13","b u c",17.465
"KNZ_Biomass_1986-2021_processed.csv","1994","14","b u p",25.07
"KNZ_Biomass_1986-2021_processed.csv","1994","15","b u n+p",70.9
"KNZ_Biomass_1986-2021_processed.csv","1994","16","b u n",49.385
"KNZ_Biomass_1986-2021_processed.csv","1994","17","u u n+p",103.31
"KNZ_Biomass_1986-2021_processed.csv","1994","18","u u n",139.065
"KNZ_Biomass_1986-2021_processed.csv","1994","19","u u p",43.35
"KNZ_Biomass_1986-2021_processed.csv","1994","20","u u c",20.72
"KNZ_Biomass_1986-2021_processed.csv","1994","21","u m n+p",28.08
"KNZ_Biomass_1986-2021_processed.csv","1994","22","u m n",24.12
"KNZ_Biomass_1986-2021_processed.csv","1994","23","u m p",12.62
"KNZ_Biomass_1986-2021_processed.csv","1994","24","u m c",14.135
"KNZ_Biomass_1986-2021_processed.csv","1994","25","b u c",25.115
"KNZ_Biomass_1986-2021_processed.csv","1994","26","b u n+p",98.415
"KNZ_Biomass_1986-2021_processed.csv","1994","27","b u p",29.35
"KNZ_Biomass_1986-2021_processed.csv","1994","28","b u n",67.47
"KNZ_Biomass_1986-2021_processed.csv","1994","29","b m c",15.385
"KNZ_Biomass_1986-2021_processed.csv","1994","30","b m n+p",47.08
"KNZ_Biomass_1986-2021_processed.csv","1994","31","b m p",17.795
"KNZ_Biomass_1986-2021_processed.csv","1994","32","b m n",27.245
"KNZ_Biomass_1986-2021_processed.csv","1994","33","u m n+p",26.01
"KNZ_Biomass_1986-2021_processed.csv","1994","34","u m c",31.125
"KNZ_Biomass_1986-2021_processed.csv","1994","35","u m p",14.24
"KNZ_Biomass_1986-2021_processed.csv","1994","36","u m n",38.215
"KNZ_Biomass_1986-2021_processed.csv","1994","37","u u n+p",106.165
"KNZ_Biomass_1986-2021_processed.csv","1994","38","u u c",28.48
"KNZ_Biomass_1986-2021_processed.csv","1994","39","u u p",56
"KNZ_Biomass_1986-2021_processed.csv","1994","40","u u n",50.36
"KNZ_Biomass_1986-2021_processed.csv","1994","41","b u n",69.755
"KNZ_Biomass_1986-2021_processed.csv","1994","42","b u c",50.58
"KNZ_Biomass_1986-2021_processed.csv","1994","43","b u p",25.495
"KNZ_Biomass_1986-2021_processed.csv","1994","44","b u n+p",79.765
"KNZ_Biomass_1986-2021_processed.csv","1994","45","b m n",70.675
"KNZ_Biomass_1986-2021_processed.csv","1994","46","b m c",19.315
"KNZ_Biomass_1986-2021_processed.csv","1994","47","b m p",10.985
"KNZ_Biomass_1986-2021_processed.csv","1994","48","b m n+p",52.03
"KNZ_Biomass_1986-2021_processed.csv","1994","49","b m n+p",25.355
"KNZ_Biomass_1986-2021_processed.csv","1994","50","b m n",26.165
"KNZ_Biomass_1986-2021_processed.csv","1994","51","b m p",16.765
"KNZ_Biomass_1986-2021_processed.csv","1994","52","b m c",15.665
"KNZ_Biomass_1986-2021_processed.csv","1994","53","b u n+p",101.37
"KNZ_Biomass_1986-2021_processed.csv","1994","54","b u n",116.355
"KNZ_Biomass_1986-2021_processed.csv","1994","55","b u p",25.135
"KNZ_Biomass_1986-2021_processed.csv","1994","56","b u c",19.145
"KNZ_Biomass_1986-2021_processed.csv","1994","57","u u c",46.65
"KNZ_Biomass_1986-2021_processed.csv","1994","58","u u n+p",33.005
"KNZ_Biomass_1986-2021_processed.csv","1994","59","u u p",21.555
"KNZ_Biomass_1986-2021_processed.csv","1994","60","u u n",59.75
"KNZ_Biomass_1986-2021_processed.csv","1994","61","u m c",16.655
"KNZ_Biomass_1986-2021_processed.csv","1994","62","u m n+p",27.145
"KNZ_Biomass_1986-2021_processed.csv","1994","63","u m p",19.86
"KNZ_Biomass_1986-2021_processed.csv","1994","64","u m n",23.48
"KNZ_Biomass_1986-2021_processed.csv","1994","6","u m c",6.47
"KNZ_Biomass_1986-2021_processed.csv","1995","5","u m n",21.72
"KNZ_Biomass_1986-2021_processed.csv","1995","6","u m c",12.085
"KNZ_Biomass_1986-2021_processed.csv","1995","7","u m p",11.725
"KNZ_Biomass_1986-2021_processed.csv","1995","8","u m n+p",31.94
"KNZ_Biomass_1986-2021_processed.csv","1995","9","b m c",7.895
"KNZ_Biomass_1986-2021_processed.csv","1995","10","b m p",11.125
"KNZ_Biomass_1986-2021_processed.csv","1995","11","b m n+p",33.015
"KNZ_Biomass_1986-2021_processed.csv","1995","12","b m n",17.975
"KNZ_Biomass_1986-2021_processed.csv","1995","21","u m n+p",29.58
"KNZ_Biomass_1986-2021_processed.csv","1995","22","u m n",27.59
"KNZ_Biomass_1986-2021_processed.csv","1995","23","u m p",13.32
"KNZ_Biomass_1986-2021_processed.csv","1995","24","u m c",21.06
"KNZ_Biomass_1986-2021_processed.csv","1995","29","b m c",12.645
"KNZ_Biomass_1986-2021_processed.csv","1995","30","b m n+p",38.9
"KNZ_Biomass_1986-2021_processed.csv","1995","31","b m p",13.045
"KNZ_Biomass_1986-2021_processed.csv","1995","32","b m n",51.78
"KNZ_Biomass_1986-2021_processed.csv","1995","33","u m n+p",18.595
"KNZ_Biomass_1986-2021_processed.csv","1995","34","u m c",13.155
"KNZ_Biomass_1986-2021_processed.csv","1995","35","u m p",18.05
"KNZ_Biomass_1986-2021_processed.csv","1995","36","u m n",28.77
"KNZ_Biomass_1986-2021_processed.csv","1995","45","b m n",39.86
"KNZ_Biomass_1986-2021_processed.csv","1995","46","b m c",14.26
"KNZ_Biomass_1986-2021_processed.csv","1995","47","b m p",12.36
"KNZ_Biomass_1986-2021_processed.csv","1995","48","b m n+p",28.525
"KNZ_Biomass_1986-2021_processed.csv","1995","49","b m n+p",34.44
"KNZ_Biomass_1986-2021_processed.csv","1995","50","b m n",25.59
"KNZ_Biomass_1986-2021_processed.csv","1995","51","b m p",15.43
"KNZ_Biomass_1986-2021_processed.csv","1995","52","b m c",15.47
"KNZ_Biomass_1986-2021_processed.csv","1995","61","u m c",17.825
"KNZ_Biomass_1986-2021_processed.csv","1995","62","u m n+p",29.01
"KNZ_Biomass_1986-2021_processed.csv","1995","63","u m p",12.045
"KNZ_Biomass_1986-2021_processed.csv","1995","64","u m n",16.93
"KNZ_Biomass_1986-2021_processed.csv","1995","1","u u n",41.08
"KNZ_Biomass_1986-2021_processed.csv","1995","2","u u c",20.85
"KNZ_Biomass_1986-2021_processed.csv","1995","3","u u p",47.8
"KNZ_Biomass_1986-2021_processed.csv","1995","4","u u n+p",51.115
"KNZ_Biomass_1986-2021_processed.csv","1995","5","u m n",18.535
"KNZ_Biomass_1986-2021_processed.csv","1995","6","u m c",33.395
"KNZ_Biomass_1986-2021_processed.csv","1995","7","u m p",34.275
"KNZ_Biomass_1986-2021_processed.csv","1995","8","u m n+p",39.745
"KNZ_Biomass_1986-2021_processed.csv","1995","9","b m c",35.06
"KNZ_Biomass_1986-2021_processed.csv","1995","10","b m p",19.26
"KNZ_Biomass_1986-2021_processed.csv","1995","11","b m n+p",44.795
"KNZ_Biomass_1986-2021_processed.csv","1995","12","b m n",35.875
"KNZ_Biomass_1986-2021_processed.csv","1995","13","b u c",27.44
"KNZ_Biomass_1986-2021_processed.csv","1995","14","b u p",33.325
"KNZ_Biomass_1986-2021_processed.csv","1995","15","b u n+p",189.825
"KNZ_Biomass_1986-2021_processed.csv","1995","16","b u n",100.95
"KNZ_Biomass_1986-2021_processed.csv","1995","17","u u n+p",41.9
"KNZ_Biomass_1986-2021_processed.csv","1995","18","u u n",45.275
"KNZ_Biomass_1986-2021_processed.csv","1995","19","u u p",30.965
"KNZ_Biomass_1986-2021_processed.csv","1995","20","u u c",39.91
"KNZ_Biomass_1986-2021_processed.csv","1995","21","u m n+p",37.23
"KNZ_Biomass_1986-2021_processed.csv","1995","22","u m n",32.85
"KNZ_Biomass_1986-2021_processed.csv","1995","23","u m p",20.64
"KNZ_Biomass_1986-2021_processed.csv","1995","24","u m c",22.37
"KNZ_Biomass_1986-2021_processed.csv","1995","25","b u c",32.405
"KNZ_Biomass_1986-2021_processed.csv","1995","26","b u n+p",147.475
"KNZ_Biomass_1986-2021_processed.csv","1995","27","b u p",47.34
"KNZ_Biomass_1986-2021_processed.csv","1995","28","b u n",87.825
"KNZ_Biomass_1986-2021_processed.csv","1995","29","b m c",28.135
"KNZ_Biomass_1986-2021_processed.csv","1995","30","b m n+p",45.295
"KNZ_Biomass_1986-2021_processed.csv","1995","31","b m p",22.525
"KNZ_Biomass_1986-2021_processed.csv","1995","32","b m n",55.63
"KNZ_Biomass_1986-2021_processed.csv","1995","33","u m n+p",28.945
"KNZ_Biomass_1986-2021_processed.csv","1995","34","u m c",23.515
"KNZ_Biomass_1986-2021_processed.csv","1995","35","u m p",32.6
"KNZ_Biomass_1986-2021_processed.csv","1995","36","u m n",70.88
"KNZ_Biomass_1986-2021_processed.csv","1995","37","u u n+p",72.15
"KNZ_Biomass_1986-2021_processed.csv","1995","38","u u c",22.035
"KNZ_Biomass_1986-2021_processed.csv","1995","39","u u p",26.895
"KNZ_Biomass_1986-2021_processed.csv","1995","40","u u n",106.96
"KNZ_Biomass_1986-2021_processed.csv","1995","41","b u n",80.11
"KNZ_Biomass_1986-2021_processed.csv","1995","42","b u c",38.08
"KNZ_Biomass_1986-2021_processed.csv","1995","43","b u p",31.025
"KNZ_Biomass_1986-2021_processed.csv","1995","44","b u n+p",114.615
"KNZ_Biomass_1986-2021_processed.csv","1995","45","b m n",40.285
"KNZ_Biomass_1986-2021_processed.csv","1995","46","b m c",25.325
"KNZ_Biomass_1986-2021_processed.csv","1995","47","b m p",30.94
"KNZ_Biomass_1986-2021_processed.csv","1995","48","b m n+p",66.905
"KNZ_Biomass_1986-2021_processed.csv","1995","49","b m n+p",42.48
"KNZ_Biomass_1986-2021_processed.csv","1995","50","b m n",48.095
"KNZ_Biomass_1986-2021_processed.csv","1995","51","b m p",16.675
"KNZ_Biomass_1986-2021_processed.csv","1995","52","b m c",36.365
"KNZ_Biomass_1986-2021_processed.csv","1995","53","b u n+p",118.56
"KNZ_Biomass_1986-2021_processed.csv","1995","54","b u n",137.425
"KNZ_Biomass_1986-2021_processed.csv","1995","55","b u p",25.375
"KNZ_Biomass_1986-2021_processed.csv","1995","56","b u c",45.805
"KNZ_Biomass_1986-2021_processed.csv","1995","57","u u c",45.37
"KNZ_Biomass_1986-2021_processed.csv","1995","58","u u n+p",92.67
"KNZ_Biomass_1986-2021_processed.csv","1995","59","u u p",26.03
"KNZ_Biomass_1986-2021_processed.csv","1995","60","u u n",59.855
"KNZ_Biomass_1986-2021_processed.csv","1995","61","u m c",17.05
"KNZ_Biomass_1986-2021_processed.csv","1995","62","u m n+p",35.445
"KNZ_Biomass_1986-2021_processed.csv","1995","63","u m p",23.19
"KNZ_Biomass_1986-2021_processed.csv","1995","64","u m n",33.52
"KNZ_Biomass_1986-2021_processed.csv","1996","5","u m n",15.585
"KNZ_Biomass_1986-2021_processed.csv","1996","6","u m c",13.5
"KNZ_Biomass_1986-2021_processed.csv","1996","7","u m p",15.775
"KNZ_Biomass_1986-2021_processed.csv","1996","8","u m n+p",36.905
"KNZ_Biomass_1986-2021_processed.csv","1996","9","b m c",5.475
"KNZ_Biomass_1986-2021_processed.csv","1996","10","b m p",10.03
"KNZ_Biomass_1986-2021_processed.csv","1996","11","b m n+p",40.405
"KNZ_Biomass_1986-2021_processed.csv","1996","12","b m n",18.6
"KNZ_Biomass_1986-2021_processed.csv","1996","21","u m n+p",39.565
"KNZ_Biomass_1986-2021_processed.csv","1996","22","u m n",26.205
"KNZ_Biomass_1986-2021_processed.csv","1996","23","u m p",20.13
"KNZ_Biomass_1986-2021_processed.csv","1996","24","u m c",19.565
"KNZ_Biomass_1986-2021_processed.csv","1996","29","b m c",14.685
"KNZ_Biomass_1986-2021_processed.csv","1996","30","b m n+p",32.26
"KNZ_Biomass_1986-2021_processed.csv","1996","31","b m p",23.28
"KNZ_Biomass_1986-2021_processed.csv","1996","32","b m n",40.505
"KNZ_Biomass_1986-2021_processed.csv","1996","33","u m n+p",34.405
"KNZ_Biomass_1986-2021_processed.csv","1996","34","u m c",17.815
"KNZ_Biomass_1986-2021_processed.csv","1996","35","u m p",19.745
"KNZ_Biomass_1986-2021_processed.csv","1996","36","u m n",24.565
"KNZ_Biomass_1986-2021_processed.csv","1996","45","b m n",27.975
"KNZ_Biomass_1986-2021_processed.csv","1996","46","b m c",15.175
"KNZ_Biomass_1986-2021_processed.csv","1996","47","b m p",17.665
"KNZ_Biomass_1986-2021_processed.csv","1996","48","b m n+p",33.445
"KNZ_Biomass_1986-2021_processed.csv","1996","49","b m n+p",31.845
"KNZ_Biomass_1986-2021_processed.csv","1996","50","b m n",33.455
"KNZ_Biomass_1986-2021_processed.csv","1996","51","b m p",46.72
"KNZ_Biomass_1986-2021_processed.csv","1996","52","b m c",12.295
"KNZ_Biomass_1986-2021_processed.csv","1996","61","u m c",20.585
"KNZ_Biomass_1986-2021_processed.csv","1996","62","u m n+p",20.51
"KNZ_Biomass_1986-2021_processed.csv","1996","63","u m p",26.08
"KNZ_Biomass_1986-2021_processed.csv","1996","64","u m n",18.89
"KNZ_Biomass_1986-2021_processed.csv","1996","1","u u n",50
"KNZ_Biomass_1986-2021_processed.csv","1996","2","u u c",17.075
"KNZ_Biomass_1986-2021_processed.csv","1996","3","u u p",72.315
"KNZ_Biomass_1986-2021_processed.csv","1996","4","u u n+p",56.61
"KNZ_Biomass_1986-2021_processed.csv","1996","5","u m n",19.065
"KNZ_Biomass_1986-2021_processed.csv","1996","6","u m c",19.42
"KNZ_Biomass_1986-2021_processed.csv","1996","7","u m p",21.97
"KNZ_Biomass_1986-2021_processed.csv","1996","8","u m n+p",32.2
"KNZ_Biomass_1986-2021_processed.csv","1996","9","b m c",22.8
"KNZ_Biomass_1986-2021_processed.csv","1996","10","b m p",15.285
"KNZ_Biomass_1986-2021_processed.csv","1996","11","b m n+p",35.125
"KNZ_Biomass_1986-2021_processed.csv","1996","12","b m n",61.17
"KNZ_Biomass_1986-2021_processed.csv","1996","13","b u c",22.93
"KNZ_Biomass_1986-2021_processed.csv","1996","14","b u p",34.255
"KNZ_Biomass_1986-2021_processed.csv","1996","15","b u n+p",106.325
"KNZ_Biomass_1986-2021_processed.csv","1996","16","b u n",67.91
"KNZ_Biomass_1986-2021_processed.csv","1996","17","u u n+p",102.28
"KNZ_Biomass_1986-2021_processed.csv","1996","18","u u n",26.445
"KNZ_Biomass_1986-2021_processed.csv","1996","19","u u p",21.96
"KNZ_Biomass_1986-2021_processed.csv","1996","20","u u c",22.535
"KNZ_Biomass_1986-2021_processed.csv","1996","21","u m n+p",31.495
"KNZ_Biomass_1986-2021_processed.csv","1996","22","u m n",26.715
"KNZ_Biomass_1986-2021_processed.csv","1996","23","u m p",23.765
"KNZ_Biomass_1986-2021_processed.csv","1996","24","u m c",19.75
"KNZ_Biomass_1986-2021_processed.csv","1996","25","b u c",35.535
"KNZ_Biomass_1986-2021_processed.csv","1996","26","b u n+p",104.665
"KNZ_Biomass_1986-2021_processed.csv","1996","27","b u p",25.02
"KNZ_Biomass_1986-2021_processed.csv","1996","28","b u n",97.39
"KNZ_Biomass_1986-2021_processed.csv","1996","29","b m c",40.5
"KNZ_Biomass_1986-2021_processed.csv","1996","30","b m n+p",30.38
"KNZ_Biomass_1986-2021_processed.csv","1996","31","b m p",47.63
"KNZ_Biomass_1986-2021_processed.csv","1996","32","b m n",43.6
"KNZ_Biomass_1986-2021_processed.csv","1996","33","u m n+p",48.97
"KNZ_Biomass_1986-2021_processed.csv","1996","34","u m c",14.29
"KNZ_Biomass_1986-2021_processed.csv","1996","35","u m p",18.34
"KNZ_Biomass_1986-2021_processed.csv","1996","36","u m n",98.955
"KNZ_Biomass_1986-2021_processed.csv","1996","37","u u n+p",60.78
"KNZ_Biomass_1986-2021_processed.csv","1996","38","u u c",49.11
"KNZ_Biomass_1986-2021_processed.csv","1996","39","u u p",9.855
"KNZ_Biomass_1986-2021_processed.csv","1996","40","u u n",81.89
"KNZ_Biomass_1986-2021_processed.csv","1996","41","b u n",83.2
"KNZ_Biomass_1986-2021_processed.csv","1996","42","b u c",37.6
"KNZ_Biomass_1986-2021_processed.csv","1996","43","b u p",31.665
"KNZ_Biomass_1986-2021_processed.csv","1996","44","b u n+p",99.21
"KNZ_Biomass_1986-2021_processed.csv","1996","45","b m n",26.61
"KNZ_Biomass_1986-2021_processed.csv","1996","46","b m c",22.465
"KNZ_Biomass_1986-2021_processed.csv","1996","47","b m p",27.69
"KNZ_Biomass_1986-2021_processed.csv","1996","48","b m n+p",77.68
"KNZ_Biomass_1986-2021_processed.csv","1996","49","b m n+p",56.9
"KNZ_Biomass_1986-2021_processed.csv","1996","50","b m n",33.2
"KNZ_Biomass_1986-2021_processed.csv","1996","51","b m p",24.215
"KNZ_Biomass_1986-2021_processed.csv","1996","52","b m c",16.14
"KNZ_Biomass_1986-2021_processed.csv","1996","53","b u n+p",88.48
"KNZ_Biomass_1986-2021_processed.csv","1996","54","b u n",114.4
"KNZ_Biomass_1986-2021_processed.csv","1996","55","b u p",37.115
"KNZ_Biomass_1986-2021_processed.csv","1996","56","b u c",37.89
"KNZ_Biomass_1986-2021_processed.csv","1996","57","u u c",50.22
"KNZ_Biomass_1986-2021_processed.csv","1996","58","u u n+p",85.95
"KNZ_Biomass_1986-2021_processed.csv","1996","59","u u p",21.05
"KNZ_Biomass_1986-2021_processed.csv","1996","60","u u n",41.31
"KNZ_Biomass_1986-2021_processed.csv","1996","61","u m c",18.51
"KNZ_Biomass_1986-2021_processed.csv","1996","62","u m n+p",42.635
"KNZ_Biomass_1986-2021_processed.csv","1996","63","u m p",21.125
"KNZ_Biomass_1986-2021_processed.csv","1996","64","u m n",50.41
"KNZ_Biomass_1986-2021_processed.csv","1997","5","u m n",26.87
"KNZ_Biomass_1986-2021_processed.csv","1997","6","u m c",14.905
"KNZ_Biomass_1986-2021_processed.csv","1997","7","u m p",27.71
"KNZ_Biomass_1986-2021_processed.csv","1997","8","u m n+p",31.905
"KNZ_Biomass_1986-2021_processed.csv","1997","9","b m c",14.375
"KNZ_Biomass_1986-2021_processed.csv","1997","10","b m p",11.96
"KNZ_Biomass_1986-2021_processed.csv","1997","11","b m n+p",49.69
"KNZ_Biomass_1986-2021_processed.csv","1997","12","b m n",41.37
"KNZ_Biomass_1986-2021_processed.csv","1997","21","u m n+p",37.615
"KNZ_Biomass_1986-2021_processed.csv","1997","22","u m n",25.485
"KNZ_Biomass_1986-2021_processed.csv","1997","23","u m p",19.465
"KNZ_Biomass_1986-2021_processed.csv","1997","24","u m c",19.93
"KNZ_Biomass_1986-2021_processed.csv","1997","29","b m c",17.835
"KNZ_Biomass_1986-2021_processed.csv","1997","30","b m n+p",26.65
"KNZ_Biomass_1986-2021_processed.csv","1997","31","b m p",18.7
"KNZ_Biomass_1986-2021_processed.csv","1997","32","b m n",47.99
"KNZ_Biomass_1986-2021_processed.csv","1997","33","u m n+p",22.5
"KNZ_Biomass_1986-2021_processed.csv","1997","34","u m c",18.23
"KNZ_Biomass_1986-2021_processed.csv","1997","35","u m p",17.425
"KNZ_Biomass_1986-2021_processed.csv","1997","36","u m n",21.375
"KNZ_Biomass_1986-2021_processed.csv","1997","45","b m n",45.995
"KNZ_Biomass_1986-2021_processed.csv","1997","46","b m c",18.64
"KNZ_Biomass_1986-2021_processed.csv","1997","47","b m p",20.215
"KNZ_Biomass_1986-2021_processed.csv","1997","48","b m n+p",55.2
"KNZ_Biomass_1986-2021_processed.csv","1997","49","b m n+p",37.405
"KNZ_Biomass_1986-2021_processed.csv","1997","50","b m n",31
"KNZ_Biomass_1986-2021_processed.csv","1997","51","b m p",18.83
